Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1620000,2.9890723,0.24405126,1490.375,3.704250656068325,3.704250656068325,1.0
1630000,3.004917,0.26578823,1404.6666666666667,2.026167154312134,2.026167154312134,1.0
1640000,3.001214,0.25404817,1259.6666666666667,0.7456672787666321,0.7456672787666321,1.0
1650000,2.9880552,0.25899565,1136.888888888889,-1.1014994382858276,-1.1014994382858276,1.0
1660000,3.0011759,0.26441333,1439.0,3.311571947165898,3.311571947165898,1.0
1670000,2.9964976,0.24810141,1133.875,-0.5777497813105583,-0.5777497813105583,1.0
1680000,2.9774895,0.22403441,1272.888888888889,0.8107782999674479,0.8107782999674479,1.0
1690000,2.9893527,0.21879943,952.4444444444445,-3.012333048714532,-3.012333048714532,1.0
1700000,3.0013967,0.2371505,1527.25,1.3893755674362183,1.3893755674362183,1.0
1710000,2.9869063,0.2027814,1547.6666666666667,2.7408340771993003,2.7408340771993003,1.0
1720000,2.9952219,0.20054327,1420.4285714285713,1.3910006369863237,1.3910006369863237,1.0
1730000,2.9879348,0.20334578,1497.2,1.4890005111694335,1.4890005111694335,1.0
1740000,2.9751601,0.2119406,1422.25,2.113250218331814,2.113250218331814,1.0
1750000,2.9911423,0.21722424,1787.6666666666667,7.273167242606481,7.273167242606481,1.0
1760000,2.9949965,0.22686309,1516.75,3.83662561327219,3.83662561327219,1.0
1770000,3.0105073,0.22404513,777.75,-4.858374781906605,-4.858374781906605,1.0
1780000,2.991892,0.20131269,1383.7777777777778,2.4765560693211026,2.4765560693211026,1.0
1790000,2.9980814,0.20211577,1511.2,3.5598005175590517,3.5598005175590517,1.0
1800000,2.9935987,0.20046006,1713.8333333333333,5.917429302419935,5.917429302419935,1.0
1810000,2.9912744,0.21351449,1347.2857142857142,1.0247146998132979,1.0247146998132979,1.0
1820000,2.9840622,0.22590798,1400.0,2.5582226514816284,2.5582226514816284,1.0
1830000,2.9871218,0.22421098,950.8333333333334,-3.576166490713755,-3.576166490713755,1.0
1840000,2.987354,0.22672717,1400.4444444444443,2.5600006646580167,2.5600006646580167,1.0
1850000,3.0045223,0.23650303,1446.0,2.233167131741842,2.233167131741842,1.0
1860000,2.9830635,0.24339725,1740.8333333333333,7.039667189121246,7.039667189121246,1.0
1870000,2.9949484,0.2312263,1504.125,3.5704290526253835,3.5704290526253835,1.0
1880000,2.9934425,0.25402555,1667.3333333333333,2.552750587463379,2.552750587463379,1.0
1890000,2.9622622,0.24546719,1365.0833333333333,1.827750454346339,1.827750454346339,1.0
1900000,3.0098658,0.23480648,1365.6666666666667,0.1646669109662374,0.1646669109662374,1.0
1910000,2.989586,0.2232087,1573.2857142857142,5.01200053521565,5.01200053521565,1.0
1920000,3.0011125,0.2585886,1403.875,2.0226254016160965,2.0226254016160965,1.0
1930000,3.0070362,0.26132637,1451.375,2.2596255838871,2.2596255838871,1.0
1940000,3.0052214,0.25438654,1266.2857142857142,0.6197147624833244,0.6197147624833244,1.0
1950000,2.9984934,0.24258249,1528.7142857142858,3.36042914220265,3.36042914220265,1.0
1960000,3.0157738,0.26078588,1186.0,-0.7341106004185147,-0.7341106004185147,1.0
1970000,3.0109713,0.26057997,1299.5,1.5005004554986954,1.5005004554986954,1.0
1980000,3.0222738,0.2504053,1757.125,6.288125693798065,6.288125693798065,1.0
1990000,3.0280643,0.2569694,1601.0,4.674667298793793,4.674667298793793,1.0
2000000,3.0067983,0.26640987,1326.0,2.0169235330361586,2.0169235330361586,1.0
2010000,3.0173945,0.28068873,1264.8,0.3260005831718445,0.3260005831718445,1.0
2020000,3.0060391,0.2709108,1561.75,4.060875676572323,4.060875676572323,1.0
2030000,3.0098736,0.2724362,1107.4,-0.4619993567466736,-0.4619993567466736,1.0
2040000,2.9959826,0.27289203,1747.4444444444443,6.516333984004127,6.516333984004127,1.0
2050000,2.9989228,0.2843368,1125.8333333333333,-1.0344996253649394,-1.0344996253649394,1.0
2060000,2.9995458,0.2767404,1360.3333333333333,1.248000615172916,1.248000615172916,1.0
2070000,2.9957788,0.26205054,1108.3333333333333,-1.1228327651818593,-1.1228327651818593,1.0
2080000,3.002427,0.252425,1351.875,1.7612506225705147,1.7612506225705147,1.0
2090000,3.0075912,0.25738478,1284.142857142857,0.7080004896436419,0.7080004896436419,1.0
2100000,3.0069396,0.25314304,1565.625,4.079625636339188,4.079625636339188,1.0
2110000,3.0214899,0.26394323,920.8333333333334,-2.84542829649789,-2.84542829649789,1.0
2120000,3.012899,0.2661071,1625.5,5.629875525832176,5.629875525832176,1.0
2130000,3.0087068,0.26242304,1058.857142857143,-1.8461423516273499,-1.8461423516273499,1.0
2140000,2.9942703,0.25860637,1688.0,3.934000543185643,3.934000543185643,1.0
2150000,2.9853687,0.2551565,1175.7,-0.10890849070115523,-0.10890849070115523,1.0
2160000,2.9962673,0.25797457,1131.4,-0.34139959812164306,-0.34139959812164306,1.0
2170000,2.9952357,0.2506152,1508.5,5.1385720542499,5.1385720542499,1.0
2180000,3.0050027,0.25829247,1612.0,3.250286178929465,3.250286178929465,1.0
2190000,3.0120301,0.26395544,1237.875,-0.0584995374083519,-0.0584995374083519,1.0
2200000,3.0086727,0.2602647,1156.6666666666667,-0.8806662691964043,-0.8806662691964043,1.0
2210000,3.0026808,0.24383807,1467.6,3.3402005076408385,3.3402005076408385,1.0
2220000,2.9886768,0.23251605,1211.3333333333333,0.5040005246798197,0.5040005246798197,1.0
2230000,2.992389,0.23744126,1534.3333333333333,2.674833804368973,2.674833804368973,1.0
2240000,2.9901464,0.22799926,1540.0,1.8925558394855924,1.8925558394855924,1.0
2250000,2.9830317,0.2010189,962.75,-0.14679967164993285,-0.14679967164993285,1.0
2260000,2.9904044,0.19924124,1629.4285714285713,5.293143553393228,5.293143553393228,1.0
2270000,2.9904702,0.21470316,1660.5,3.305333932240804,3.305333932240804,1.0
2280000,2.9819567,0.20640573,1623.6666666666667,4.787333965301514,4.787333965301514,1.0
2290000,2.97645,0.21169062,1233.090909090909,0.7134550593116067,0.7134550593116067,1.0
2300000,2.9882648,0.20826356,629.3333333333334,-6.8506662746270495,-6.8506662746270495,1.0
2310000,2.9941518,0.20106153,1848.2857142857142,7.814572078841073,7.814572078841073,1.0
2320000,2.9767718,0.18668573,1448.4,3.244700473546982,3.244700473546982,1.0
2330000,2.971792,0.20013861,1105.75,-1.9687492400407791,-1.9687492400407791,1.0
2340000,2.964804,0.19913612,1278.5,1.3954003989696502,1.3954003989696502,1.0
2350000,2.9741726,0.21821657,1417.7142857142858,1.3771432978766305,1.3771432978766305,1.0
2360000,2.9643886,0.20951778,920.3333333333334,-2.8954996218283973,-2.8954996218283973,1.0
2370000,2.9706209,0.20438504,1709.25,6.049000456929207,6.049000456929207,1.0
2380000,2.9731283,0.20191735,987.9166666666666,-1.724582980076472,-1.724582980076472,1.0
2390000,2.9811506,0.19859317,1616.1666666666667,4.748500565687816,4.748500565687816,1.0
2400000,2.971676,0.17118295,1568.5714285714287,3.5600004281316484,3.5600004281316484,1.0
2410000,2.976888,0.18947242,1321.75,1.6112506240606308,1.6112506240606308,1.0
2420000,2.9802182,0.19984715,1546.0,5.2327506095170975,5.2327506095170975,1.0
2430000,2.9815245,0.20844528,1427.0,2.137100434303284,2.137100434303284,1.0
2440000,2.9907796,0.2057671,1065.142857142857,-1.8144280484744482,-1.8144280484744482,1.0
2450000,2.992042,0.20779265,1087.0,-1.561699539422989,-1.561699539422989,1.0
2460000,2.9941027,0.20294093,1163.5714285714287,0.10657187870570592,0.10657187870570592,1.0
2470000,3.0025282,0.21482858,1668.5,5.010500758886337,5.010500758886337,1.0
2480000,2.9987288,0.20692284,1999.0,9.996333996454874,9.996333996454874,1.0
2490000,3.0125284,0.22261521,1999.0,9.996500670909882,9.996500670909882,1.0
2500000,2.9980063,0.24179086,1999.0,9.995800662040711,9.995800662040711,1.0
2510000,2.9927404,0.22403826,1110.4166666666667,-0.2788330167531967,-0.2788330167531967,1.0
2520000,3.0055516,0.233673,1139.5,-0.9669994413852692,-0.9669994413852692,1.0
2530000,2.9973402,0.23582798,1409.7777777777778,1.4961116578843858,1.4961116578843858,1.0
2540000,3.0020897,0.23665611,1427.7142857142858,1.4268576673098974,1.4268576673098974,1.0
2550000,3.0037897,0.23849206,1135.2,-0.3213995933532715,-0.3213995933532715,1.0
2560000,2.993579,0.23288037,1618.4444444444443,4.76133394241333,4.76133394241333,1.0
2570000,2.9949481,0.23175956,1018.7777777777778,-1.5702218015988667,-1.5702218015988667,1.0
2580000,2.992646,0.2085784,1329.0,0.6472002983093261,0.6472002983093261,1.0
2590000,2.9892173,0.21330841,1837.7142857142858,7.762286356517246,7.762286356517246,1.0
2600000,2.989419,0.21973653,1657.2,6.289000606536865,6.289000606536865,1.0
2610000,2.9924335,0.22442734,1371.3333333333333,2.4148893223868475,2.4148893223868475,1.0
2620000,2.9781775,0.22070034,1064.4444444444443,-1.3416664004325867,-1.3416664004325867,1.0
2630000,2.975846,0.21242683,953.6363636363636,-2.500999716195193,-2.500999716195193,1.0
2640000,2.9723918,0.21287203,1382.2857142857142,1.200429039342063,1.200429039342063,1.0
2650000,2.980244,0.22412674,1415.2,1.0788005471229554,1.0788005471229554,1.0
2660000,2.9812913,0.21281104,1455.2222222222222,2.834111657407549,2.834111657407549,1.0
2670000,2.9850411,0.21528794,1753.75,6.270250469446182,6.270250469446182,1.0
2680000,2.972851,0.22621588,1270.111111111111,0.7972227732340494,0.7972227732340494,1.0
2690000,2.9691179,0.23421125,1999.0,9.996334006388983,9.996334006388983,1.0
2700000,2.983679,0.2189716,886.5,-3.0648330549399057,-3.0648330549399057,1.0
2710000,2.9863584,0.23750451,1223.5,-0.546832799911499,-0.546832799911499,1.0
2720000,2.987752,0.22661848,1396.4,1.9848004758358002,1.9848004758358002,1.0
2730000,2.980486,0.21562174,1140.25,-1.7959994077682495,-1.7959994077682495,1.0
2740000,2.97159,0.18752119,1641.857142857143,3.9265720333371843,3.9265720333371843,1.0
2750000,2.979933,0.18237908,1816.8,7.086800611019134,7.086800611019134,1.0
2760000,2.975178,0.17541668,1379.4444444444443,2.4558893707063465,2.4558893707063465,1.0
2770000,2.9734097,0.19484206,973.7142857142857,-2.2727137122835432,-2.2727137122835432,1.0
2780000,2.9654422,0.19228265,1315.5454545454545,2.035182172601873,2.035182172601873,1.0
2790000,2.9551187,0.1886976,1126.888888888889,-2.1406662927733526,-2.1406662927733526,1.0
2800000,2.9627788,0.18129843,797.5555555555555,-4.898555285400814,-4.898555285400814,1.0
2810000,2.9640276,0.18913579,1633.5,4.8366673191388445,4.8366673191388445,1.0
2820000,2.9493032,0.19156528,1459.2857142857142,1.5852860382625036,1.5852860382625036,1.0
2830000,2.9492173,0.18769054,1086.8181818181818,-0.9270907152782787,-0.9270907152782787,1.0
2840000,2.9605553,0.20122679,1194.6,-0.024599504470825196,-0.024599504470825196,1.0
2850000,2.9422767,0.18596849,1530.25,3.9025006145238876,3.9025006145238876,1.0
2860000,2.955842,0.19601616,1573.2857142857142,5.01085764169693,5.01085764169693,1.0
2870000,2.9480035,0.18837392,1323.5,1.6190005739529927,1.6190005739529927,1.0
2880000,2.9392858,0.18974547,1243.6666666666667,0.6646671692530314,0.6646671692530314,1.0
2890000,2.9631956,0.1993688,1754.2,6.772800838947296,6.772800838947296,1.0
2900000,2.9488132,0.2050071,1522.857142857143,4.758286339896066,4.758286339896066,1.0
2910000,2.9343648,0.1877306,1584.2,3.923800194263458,3.923800194263458,1.0
2920000,2.9454215,0.20341685,1999.0,9.996600675582886,9.996600675582886,1.0
2930000,2.9386048,0.22689044,1509.7777777777778,4.217333912849426,4.217333912849426,1.0
2940000,2.9534295,0.23458259,1589.2857142857142,3.6627148389816284,3.6627148389816284,1.0
2950000,2.9502885,0.25021952,1393.0,1.967750295996666,1.967750295996666,1.0
2960000,2.9310966,0.23681219,1686.0,6.210000607702467,6.210000607702467,1.0
2970000,2.9323864,0.25725192,1213.4285714285713,0.35557202781949726,0.35557202781949726,1.0
2980000,2.931573,0.25032586,1218.0,0.37771489790507723,0.37771489790507723,1.0
2990000,2.916562,0.24375743,1626.7142857142858,5.278714835643768,5.278714835643768,1.0
3000000,2.9541578,0.25733736,1554.0,4.438667098681132,4.438667098681132,1.0
3010000,2.919439,0.28245315,1831.2222222222222,8.047222832838694,8.047222832838694,1.0
3020000,2.9245393,0.27480134,1190.3333333333333,-0.7113328774770101,-0.7113328774770101,1.0
3030000,2.9166806,0.26494005,1219.375,-0.15049947053194046,-0.15049947053194046,1.0
3040000,2.9244947,0.27066374,1208.2222222222222,0.48822272486156887,0.48822272486156887,1.0
3050000,2.936177,0.27653772,1769.6,6.8498006939888,6.8498006939888,1.0
3060000,2.9382184,0.270581,1538.625,3.945500425994396,3.945500425994396,1.0
3070000,2.943171,0.2824697,1296.7142857142858,0.772143372467586,0.772143372467586,1.0
3080000,2.9339387,0.2862409,1323.1666666666667,1.618167261282603,1.618167261282603,1.0
3090000,2.9337347,0.29392263,1794.0,7.542572123663766,7.542572123663766,1.0
3100000,2.9375067,0.27255645,1191.7142857142858,0.24671474524906703,0.24671474524906703,1.0
3110000,2.9451566,0.27148014,1152.4,-1.2357995748519897,-1.2357995748519897,1.0
3120000,2.9431827,0.28944403,1761.0,7.140333890914917,7.140333890914917,1.0
3130000,2.9531214,0.29932126,1234.4285714285713,0.46000036171504427,0.46000036171504427,1.0
3140000,2.946389,0.30171692,1675.8,6.381600451469422,6.381600451469422,1.0
