HealthyCount;InfectedCount;RecoveredCount;Time
1161;549;290;98,76
1161;548;290;98,82
1161;548;291;98,82
1161;547;291;98,88
1161;547;292;98,88
1161;546;292;98,9
1161;546;293;98,9
1161;545;293;99,04
1161;545;294;99,04
1161;544;294;99,14
1161;544;295;99,14
1161;543;295;99,32
1161;543;296;99,32
1161;542;296;99,32
1161;542;297;99,32
1160;543;297;99,34
1159;544;297;99,36
1158;545;297;99,6
1157;546;297;99,7
1156;547;297;99,78
1156;546;297;99,86
1156;546;298;99,86
1155;547;298;99,98
1155;546;298;100,12
1155;546;299;100,12
1155;545;299;100,22
1155;545;300;100,22
1155;544;300;100,24
1155;544;301;100,24
1155;543;301;100,3
1155;543;302;100,3
1155;542;302;100,34
1155;542;303;100,34
1155;541;303;100,4
1155;541;304;100,4
1155;540;304;100,42
1155;540;305;100,42
1154;541;305;100,48
1154;540;305;100,58
1154;540;306;100,58
1154;539;306;100,6
1154;539;307;100,6
1154;538;307;100,62
1154;538;308;100,62
1154;537;308;100,62
1154;537;309;100,62
1154;536;309;100,64
1154;536;310;100,64
1154;535;310;100,64
1154;535;311;100,64
1153;536;311;100,78
1152;537;311;100,78
1152;536;311;100,8
1152;536;312;100,8
1152;535;312;100,86
1152;535;313;100,86
1152;534;313;100,88
1152;534;314;100,88
1151;535;314;100,9
1150;536;314;101,06
1149;537;314;101,12
1149;536;314;101,16
1149;536;315;101,16
1149;535;315;101,16
1149;535;316;101,16
1149;534;316;101,18
1149;534;317;101,18
1149;533;317;101,28
1149;533;318;101,28
1148;534;318;101,28
1148;533;318;101,46
1148;533;319;101,46
1148;532;319;101,48
1148;532;320;101,48
1148;531;320;101,48
1148;531;321;101,48
1147;532;321;101,5
1147;531;321;101,54
1147;531;322;101,54
1146;532;322;101,56
1145;533;322;101,58
1145;532;322;101,7
1145;532;323;101,7
1144;533;323;101,72
1144;532;323;101,76
1144;532;324;101,76
1143;533;324;101,8
1143;532;324;101,86
1143;532;325;101,86
1143;531;325;101,88
1143;531;326;101,88
1143;530;326;101,88
1143;530;327;101,88
1142;531;327;101,88
1142;530;327;101,9
1142;530;328;101,9
1141;531;328;101,94
1140;532;328;102,18
1139;533;328;102,3
1139;532;328;102,34
1139;532;329;102,34
1138;533;329;102,36
1138;532;329;102,42
1138;532;330;102,42
1138;531;330;102,46
1138;531;331;102,46
1137;532;331;102,5
1137;531;331;102,56
1137;531;332;102,56
1137;530;332;102,58
1137;530;333;102,58
1137;529;333;102,66
1137;529;334;102,66
1137;528;334;102,78
1137;528;335;102,78
1137;527;335;102,78
1137;527;336;102,78
1137;526;336;102,84
1137;526;337;102,84
1137;525;337;102,9
1137;525;338;102,9
1137;524;338;102,92
1137;524;339;102,92
1137;523;339;102,96
1137;523;340;102,96
1137;522;340;102,98
1137;522;341;102,98
1137;521;341;103,02
1137;521;342;103,02
1137;520;342;103,06
1137;520;343;103,06
1137;519;343;103,12
1137;519;344;103,12
1137;518;344;103,16
1137;518;345;103,16
1137;517;345;103,34
1137;517;346;103,34
1137;516;346;103,58
1137;516;347;103,58
1137;515;347;103,6
1137;515;348;103,6
1137;514;348;103,62
1137;514;349;103,62
1136;515;349;103,9
1136;514;349;104,06
1136;514;350;104,06
1136;513;350;104,12
1136;513;351;104,12
1135;514;351;104,12
1135;513;351;104,16
1135;513;352;104,16
1135;512;352;104,26
1135;512;353;104,26
1135;511;353;104,3
1135;511;354;104,3
1135;510;354;104,42
1135;510;355;104,42
1135;509;355;104,44
1135;509;356;104,44
1135;508;356;104,44
1135;508;357;104,44
1135;507;357;104,46
1135;507;358;104,46
1135;506;358;104,5
1135;506;359;104,5
1135;505;359;104,54
1135;505;360;104,54
1135;504;360;104,54
1135;504;361;104,54
1135;503;361;104,54
1135;503;362;104,54
1135;502;362;104,54
1135;502;363;104,54
1135;501;363;104,6
1135;501;364;104,6
1135;500;364;104,62
1135;500;365;104,62
1135;499;365;104,68
1135;499;366;104,68
1135;498;366;104,7
1135;498;367;104,7
1135;497;367;104,92
1135;497;368;104,92
1134;498;368;104,92
1134;497;368;104,98
1134;497;369;104,98
1134;496;369;105
1134;496;370;105
1134;495;370;105
1134;495;371;105
1134;494;371;105,02
1134;494;372;105,02
1134;493;372;105,02
1134;493;373;105,02
1134;492;373;105,16
1134;492;374;105,16
1134;491;374;105,18
1134;491;375;105,18
1134;490;375;105,24
1134;490;376;105,24
1133;491;376;105,28
1133;490;376;105,38
1133;490;377;105,38
1132;491;377;105,38
1132;490;377;105,42
1132;490;378;105,42
1132;489;378;105,42
1132;489;379;105,42
1132;488;379;105,44
1132;488;380;105,44
1132;487;380;105,44
1132;487;381;105,44
1131;488;381;105,48
1131;487;381;105,64
1131;487;382;105,64
1131;486;382;105,78
1131;486;383;105,78
1130;487;383;105,92
1130;486;383;105,98
1130;486;384;105,98
1130;485;384;106
1130;485;385;106
1130;484;385;106,04
1130;484;386;106,04
1130;483;386;106,04
1130;483;387;106,04
1130;482;387;106,06
1130;482;388;106,06
1130;481;388;106,06
1130;481;389;106,06
1130;480;389;106,1
1130;480;390;106,1
1129;481;390;106,14
1129;480;390;106,28
1129;480;391;106,28
1129;479;391;106,28
1129;479;392;106,28
1129;478;392;106,38
1129;478;393;106,38
1129;477;393;106,42
1129;477;394;106,42
1129;476;394;106,42
1129;476;395;106,42
1128;477;395;106,46
1128;476;395;106,52
1128;476;396;106,52
1128;475;396;106,56
1128;475;397;106,56
1128;474;397;106,68
1128;474;398;106,68
1128;473;398;106,68
1128;473;399;106,68
1128;472;399;106,9
1128;472;400;106,9
1128;471;400;106,92
1128;471;401;106,92
1128;470;401;106,92
1128;470;402;106,92
1128;469;402;107
1128;469;403;107
1128;468;403;107
1128;468;404;107
1128;467;404;107,04
1128;467;405;107,04
1128;466;405;107,08
1128;466;406;107,08
1128;465;406;107,08
1128;465;407;107,08
1128;464;407;107,18
1128;464;408;107,18
1127;465;408;107,18
1127;464;408;107,26
1127;464;409;107,26
1127;463;409;107,28
1127;463;410;107,28
1127;462;410;107,42
1127;462;411;107,42
1127;461;411;107,44
1127;461;412;107,44
1127;460;412;107,5
1127;460;413;107,5
1127;459;413;107,54
1127;459;414;107,54
1127;458;414;107,58
1127;458;415;107,58
1127;457;415;107,6
1127;457;416;107,6
1127;456;416;107,64
1127;456;417;107,64
1127;455;417;107,66
1127;455;418;107,66
1127;454;418;107,72
1127;454;419;107,72
1127;453;419;107,76
1127;453;420;107,76
1126;454;420;107,8
1125;455;420;108,02
1124;456;420;108,06
1124;455;420;108,2
1124;455;421;108,2
1124;454;421;108,2
1124;454;422;108,2
1124;453;422;108,22
1124;453;423;108,22
1124;452;423;108,26
1124;452;424;108,26
1124;451;424;108,3
1124;451;425;108,3
1124;450;425;108,32
1124;450;426;108,32
1124;449;426;108,32
1124;449;427;108,32
1123;450;427;108,32
1123;449;427;108,34
1123;449;428;108,34
1123;448;428;108,44
1123;448;429;108,44
1123;447;429;108,56
1123;447;430;108,56
1123;446;430;108,6
1123;446;431;108,6
1123;445;431;108,64
1123;445;432;108,64
1123;444;432;108,9
1123;444;433;108,9
1123;443;433;108,92
1123;443;434;108,92
1123;442;434;108,98
1123;442;435;108,98
1123;441;435;108,98
1123;441;436;108,98
1123;440;436;109,1
1123;440;437;109,1
1122;441;437;109,1
1122;440;437;109,18
1122;440;438;109,18
1121;441;438;109,28
1121;440;438;109,34
1121;440;439;109,34
1121;439;439;109,38
1121;439;440;109,38
1121;438;440;109,64
1121;438;441;109,64
1121;437;441;109,72
1121;437;442;109,72
1120;438;442;109,98
1120;437;442;110,02
1120;437;443;110,02
1120;436;443;110,04
1120;436;444;110,04
1120;435;444;110,12
1120;435;445;110,12
1119;436;445;110,12
1119;435;445;110,24
1119;435;446;110,24
1119;434;446;110,3
1119;434;447;110,3
1119;433;447;110,32
1119;433;448;110,32
1119;432;448;110,36
1119;432;449;110,36
1119;431;449;110,38
1119;431;450;110,38
1118;432;450;110,44
1118;431;450;110,46
1118;431;451;110,46
1118;430;451;110,52
1118;430;452;110,52
1118;429;452;110,6
1118;429;453;110,6
1118;428;453;110,64
1118;428;454;110,64
1118;427;454;110,68
1118;427;455;110,68
1118;426;455;110,68
1118;426;456;110,68
1117;427;456;110,7
1117;426;456;110,92
1117;426;457;110,92
1117;425;457;110,98
1117;425;458;110,98
1117;424;458;111
1117;424;459;111
1116;425;459;111,04
1116;424;459;111,12
1116;424;460;111,12
1116;423;460;111,14
1116;423;461;111,14
1116;422;461;111,16
1116;422;462;111,16
1116;421;462;111,18
1116;421;463;111,18
1115;422;463;111,18
1114;423;463;111,24
1114;422;463;111,34
1114;422;464;111,34
1114;421;464;111,44
1114;421;465;111,44
1114;420;465;111,44
1114;420;466;111,44
1113;421;466;111,6
1113;420;466;111,86
1113;420;467;111,86
1113;419;467;111,86
1113;419;468;111,86
1113;418;468;111,92
1113;418;469;111,92
1113;417;469;112,08
1113;417;470;112,08
1113;416;470;112,1
1113;416;471;112,1
1113;415;471;112,18
1113;415;472;112,18
1112;416;472;112,2
1112;415;472;112,24
1112;415;473;112,24
1112;414;473;112,24
1112;414;474;112,24
1112;413;474;112,24
1112;413;475;112,24
1111;414;475;112,24
1111;413;475;112,26
1111;413;476;112,26
1110;414;476;112,4
1109;415;476;112,48
1108;416;476;112,54
1108;415;476;112,58
1108;415;477;112,58
1108;414;477;112,66
1108;414;478;112,66
1108;413;478;112,68
1108;413;479;112,68
1108;412;479;112,7
1108;412;480;112,7
1108;411;480;112,76
1108;411;481;112,76
1107;412;481;112,78
1106;413;481;112,82
1106;412;481;112,84
1106;412;482;112,84
1106;411;482;112,86
1106;411;483;112,86
1105;412;483;112,98
1105;411;483;113,04
1105;411;484;113,04
1105;410;484;113,1
1105;410;485;113,1
1104;411;485;113,18
1104;410;485;113,2
1104;410;486;113,2
1104;409;486;113,26
1104;409;487;113,26
1104;408;487;113,28
1104;408;488;113,28
1104;407;488;113,32
1104;407;489;113,32
1104;406;489;113,36
1104;406;490;113,36
1104;405;490;113,42
1104;405;491;113,42
1103;406;491;113,44
1102;407;491;113,48
1102;406;491;113,52
1102;406;492;113,52
1102;405;492;113,56
1102;405;493;113,56
1102;404;493;113,58
1102;404;494;113,58
1102;403;494;113,6
1102;403;495;113,6
1101;404;495;113,62
1101;403;495;113,7
1101;403;496;113,7
1101;402;496;113,86
1101;402;497;113,86
1101;401;497;113,9
1101;401;498;113,9
1101;400;498;113,98
1101;400;499;113,98
1101;399;499;114,04
1101;399;500;114,04
1101;398;500;114,3
1101;398;501;114,3
1101;397;501;114,32
1101;397;502;114,32
1101;396;502;114,32
1101;396;503;114,32
1101;395;503;114,42
1101;395;504;114,42
1101;394;504;114,46
1101;394;505;114,46
1101;393;505;114,5
1101;393;506;114,5
1101;392;506;114,52
1101;392;507;114,52
1101;391;507;114,68
1101;391;508;114,68
1100;392;508;114,68
1100;391;508;114,84
1100;391;509;114,84
1100;390;509;114,92
1100;390;510;114,92
1100;389;510;114,92
1100;389;511;114,92
1100;388;511;114,96
1100;388;512;114,96
1100;387;512;115,04
1100;387;513;115,04
1100;386;513;115,06
1100;386;514;115,06
1099;387;514;115,08
1099;386;514;115,1
1099;386;515;115,1
1099;385;515;115,36
1099;385;516;115,36
1099;384;516;115,38
1099;384;517;115,38
1099;383;517;115,56
1099;383;518;115,56
1098;384;518;115,74
1098;383;518;115,78
1098;383;519;115,78
1098;382;519;115,84
1098;382;520;115,84
1098;381;520;115,9
1098;381;521;115,9
1098;380;521;116,04
1098;380;522;116,04
1098;379;522;116,18
1098;379;523;116,18
1098;378;523;116,22
1098;378;524;116,22
1098;377;524;116,3
1098;377;525;116,3
1097;378;525;116,44
1096;379;525;116,5
1096;378;525;116,68
1096;378;526;116,68
1096;377;526;116,78
1096;377;527;116,78
1096;376;527;116,8
1096;376;528;116,8
1096;375;528;117,1
1096;375;529;117,1
1096;374;529;117,24
1096;374;530;117,24
1096;373;530;117,24
1096;373;531;117,24
1096;372;531;117,34
1096;372;532;117,34
1096;371;532;117,36
1096;371;533;117,36
1096;370;533;117,42
1096;370;534;117,42
1096;369;534;117,44
1096;369;535;117,44
1096;368;535;117,44
1096;368;536;117,44
1096;367;536;117,5
1096;367;537;117,5
1095;368;537;117,7
1095;367;537;117,74
1095;367;538;117,74
1095;366;538;117,78
1095;366;539;117,78
1094;367;539;117,8
1094;366;539;117,96
1094;366;540;117,96
1093;367;540;117,98
1093;366;540;118,04
1093;366;541;118,04
1093;365;541;118,24
1093;365;542;118,24
1093;364;542;118,28
1093;364;543;118,28
1093;363;543;118,48
1093;363;544;118,48
1093;362;544;118,56
1093;362;545;118,56
1093;361;545;118,58
1093;361;546;118,58
1093;360;546;118,72
1093;360;547;118,72
1093;359;547;118,76
1093;359;548;118,76
1093;358;548;118,82
1093;358;549;118,82
1093;357;549;118,86
1093;357;550;118,86
1093;356;550;118,92
1093;356;551;118,92
1093;355;551;118,94
1093;355;552;118,94
1093;354;552;118,94
1093;354;553;118,94
1092;355;553;118,94
1092;354;553;119,04
1092;354;554;119,04
1092;353;554;119,16
1092;353;555;119,16
1092;352;555;119,22
1092;352;556;119,22
1092;351;556;119,24
1092;351;557;119,24
1092;350;557;119,4
1092;350;558;119,4
1091;351;558;119,5
1091;350;558;119,56
1091;350;559;119,56
1091;349;559;119,6
1091;349;560;119,6
1091;348;560;119,64
1091;348;561;119,64
1091;347;561;119,66
1091;347;562;119,66
1091;346;562;119,76
1091;346;563;119,76
1090;347;563;119,9
1090;346;563;119,94
1090;346;564;119,94
1090;345;564;119,98
1090;345;565;119,98
1090;344;565;120,02
1090;344;566;120,02
1090;343;566;120,14
1090;343;567;120,14
1090;342;567;120,14
1090;342;568;120,14
1090;341;568;120,16
1090;341;569;120,16
1090;340;569;120,18
1090;340;570;120,18
1090;339;570;120,36
1090;339;571;120,36
1090;338;571;120,4
1090;338;572;120,4
1089;339;572;120,54
1089;338;572;120,84
1089;338;573;120,84
1089;337;573;120,9
1089;337;574;120,9
1089;336;574;120,92
1089;336;575;120,92
1089;335;575;120,92
1089;335;576;120,92
1089;334;576;120,94
1089;334;577;120,94
1089;333;577;120,96
1089;333;578;120,96
1089;332;578;120,98
1089;332;579;120,98
1088;333;579;121,08
1088;332;579;121,16
1088;332;580;121,16
1088;331;580;121,24
1088;331;581;121,24
1088;330;581;121,26
1088;330;582;121,26
1088;329;582;121,42
1088;329;583;121,42
1088;328;583;121,44
1088;328;584;121,44
1088;327;584;121,48
1088;327;585;121,48
1088;326;585;121,5
1088;326;586;121,5
1088;325;586;121,56
1088;325;587;121,56
1088;324;587;121,58
1088;324;588;121,58
1088;323;588;121,6
1088;323;589;121,6
1088;322;589;121,72
1088;322;590;121,72
1087;323;590;121,72
1087;322;590;122,06
1087;322;591;122,06
1087;321;591;122,08
1087;321;592;122,08
1087;320;592;122,16
1087;320;593;122,16
1087;319;593;122,16
1087;319;594;122,16
1087;318;594;122,28
1087;318;595;122,28
1087;317;595;122,32
1087;317;596;122,32
1087;316;596;122,32
1087;316;597;122,32
1086;317;597;122,46
1086;316;597;122,66
1086;316;598;122,66
1086;315;598;122,84
1086;315;599;122,84
1086;314;599;122,84
1086;314;600;122,84
1086;313;600;122,94
1086;313;601;122,94
1086;312;601;123
1086;312;602;123
1086;311;602;123,02
1086;311;603;123,02
1086;310;603;123,02
1086;310;604;123,02
1086;309;604;123,12
1086;309;605;123,12
1086;308;605;123,12
1086;308;606;123,12
1085;309;606;123,14
1085;308;606;123,2
1085;308;607;123,2
1085;307;607;123,42
1085;307;608;123,42
1085;306;608;123,8
1085;306;609;123,8
1085;305;609;123,82
1085;305;610;123,82
1084;306;610;123,9
1083;307;610;123,9
1083;306;610;123,92
1083;306;611;123,92
1083;305;611;124,16
1083;305;612;124,16
1083;304;612;124,22
1083;304;613;124,22
1083;303;613;124,28
1083;303;614;124,28
1083;302;614;124,32
1083;302;615;124,32
1083;301;615;124,4
1083;301;616;124,4
1083;300;616;124,42
1083;300;617;124,42
1083;299;617;124,48
1083;299;618;124,48
1082;300;618;124,48
1082;299;618;124,5
1082;299;619;124,5
1082;298;619;124,58
1082;298;620;124,58
1082;297;620;124,58
1082;297;621;124,58
1082;296;621;124,66
1082;296;622;124,66
1082;295;622;124,68
1082;295;623;124,68
1081;296;623;124,72
1081;295;623;124,8
1081;295;624;124,8
1081;294;624;124,82
1081;294;625;124,82
1081;293;625;124,86
1081;293;626;124,86
1081;292;626;124,86
1081;292;627;124,86
1081;291;627;125
1081;291;628;125
1081;290;628;125,08
1081;290;629;125,08
1081;289;629;125,16
1081;289;630;125,16
1081;288;630;125,2
1081;288;631;125,2
1081;287;631;125,22
1081;287;632;125,22
1081;286;632;125,28
1081;286;633;125,28
1081;285;633;125,28
1081;285;634;125,28
1081;284;634;125,28
1081;284;635;125,28
1080;285;635;125,28
1080;284;635;125,36
1080;284;636;125,36
1080;283;636;125,38
1080;283;637;125,38
1080;282;637;125,38
1080;282;638;125,38
1080;281;638;125,44
1080;281;639;125,44
1080;280;639;125,52
1080;280;640;125,52
1080;279;640;125,56
1080;279;641;125,56
1080;278;641;125,58
1080;278;642;125,58
1080;277;642;125,6
1080;277;643;125,6
1080;276;643;125,64
1080;276;644;125,64
1080;275;644;125,66
1080;275;645;125,66
1080;274;645;125,68
1080;274;646;125,68
1080;273;646;125,72
1080;273;647;125,72
1080;272;647;125,74
1080;272;648;125,74
1080;271;648;125,94
1080;271;649;125,94
1080;270;649;125,98
1080;270;650;125,98
1080;269;650;126,08
1080;269;651;126,08
1080;268;651;126,1
1080;268;652;126,1
1080;267;652;126,2
1080;267;653;126,2
1080;266;653;126,36
1080;266;654;126,36
1080;265;654;126,54
1080;265;655;126,54
1080;264;655;126,62
1080;264;656;126,62
1080;263;656;126,7
1080;263;657;126,7
1080;262;657;126,74
1080;262;658;126,74
1080;261;658;126,78
1080;261;659;126,78
1080;260;659;126,78
1080;260;660;126,78
1080;259;660;126,78
1080;259;661;126,78
1080;258;661;126,8
1080;258;662;126,8
1080;257;662;126,9
1080;257;663;126,9
1080;256;663;126,94
1080;256;664;126,94
1080;255;664;126,96
1080;255;665;126,96
1080;254;665;127,02
1080;254;666;127,02
1080;253;666;127,12
1080;253;667;127,12
1080;252;667;127,12
1080;252;668;127,12
1080;251;668;127,18
1080;251;669;127,18
1080;250;669;127,2
1080;250;670;127,2
1080;249;670;127,2
1080;249;671;127,2
1080;248;671;127,28
1080;248;672;127,28
1079;249;672;127,38
1079;248;672;127,4
1079;248;673;127,4
1079;247;673;127,46
1079;247;674;127,46
1079;246;674;127,5
1079;246;675;127,5
1079;245;675;127,5
1079;245;676;127,5
1078;246;676;127,58
1077;247;676;127,58
1076;248;676;127,64
1076;247;676;127,68
1076;247;677;127,68
1076;246;677;127,74
1076;246;678;127,74
1076;245;678;127,84
1076;245;679;127,84
1076;244;679;127,86
1076;244;680;127,86
1076;243;680;128,04
1076;243;681;128,04
1076;242;681;128,1
1076;242;682;128,1
1075;243;682;128,1
1075;242;682;128,16
1075;242;683;128,16
1075;241;683;128,24
1075;241;684;128,24
1075;240;684;128,3
1075;240;685;128,3
1075;239;685;128,34
1075;239;686;128,34
1075;238;686;128,56
1075;238;687;128,56
1075;237;687;128,58
1075;237;688;128,58
1075;236;688;128,7
1075;236;689;128,7
1075;235;689;128,72
1075;235;690;128,72
1075;234;690;128,74
1075;234;691;128,74
1075;233;691;128,8
1075;233;692;128,8
1075;232;692;128,84
1075;232;693;128,84
1075;231;693;128,86
1075;231;694;128,86
1075;230;694;129,06
1075;230;695;129,06
1075;229;695;129,08
1075;229;696;129,08
1075;228;696;129,1
1075;228;697;129,1
1075;227;697;129,12
1075;227;698;129,12
1075;226;698;129,12
1075;226;699;129,12
1075;225;699;129,16
1075;225;700;129,16
1075;224;700;129,26
1075;224;701;129,26
1075;223;701;129,3
1075;223;702;129,3
1075;222;702;129,32
1075;222;703;129,32
1075;221;703;129,4
1075;221;704;129,4
1075;220;704;129,54
1075;220;705;129,54
1075;219;705;129,98
1075;219;706;129,98
1075;218;706;129,98
1075;218;707;129,98
1075;217;707;130,06
1075;217;708;130,06
1075;216;708;130,06
1075;216;709;130,06
1075;215;709;130,1
1075;215;710;130,1
1074;216;710;130,16
1074;215;710;130,38
1074;215;711;130,38
1074;214;711;130,42
1074;214;712;130,42
1074;213;712;130,42
1074;213;713;130,42
1074;212;713;130,52
1074;212;714;130,52
1074;211;714;130,52
1074;211;715;130,52
1074;210;715;130,52
1074;210;716;130,52
1074;209;716;130,58
1074;209;717;130,58
1074;208;717;130,66
1074;208;718;130,66
1074;207;718;130,74
1074;207;719;130,74
1074;206;719;130,78
1074;206;720;130,78
1074;205;720;130,78
1074;205;721;130,78
1074;204;721;130,8
1074;204;722;130,8
1074;203;722;130,82
1074;203;723;130,82
1074;202;723;130,82
1074;202;724;130,82
1074;201;724;130,94
1074;201;725;130,94
1074;200;725;130,98
1074;200;726;130,98
1073;201;726;131
1073;200;726;131,12
1073;200;727;131,12
1073;199;727;131,18
1073;199;728;131,18
1073;198;728;131,26
1073;198;729;131,26
1073;197;729;131,5
1073;197;730;131,5
1073;196;730;131,6
1073;196;731;131,6
1073;195;731;131,68
1073;195;732;131,68
1073;194;732;131,7
1073;194;733;131,7
1073;193;733;131,72
1073;193;734;131,72
1073;192;734;131,84
1073;192;735;131,84
1073;191;735;131,98
1073;191;736;131,98
1073;190;736;132,08
1073;190;737;132,08
1073;189;737;132,28
1073;189;738;132,28
1073;188;738;132,32
1073;188;739;132,32
1073;187;739;132,4
1073;187;740;132,4
1073;186;740;132,44
1073;186;741;132,44
1073;185;741;132,44
1073;185;742;132,44
1073;184;742;132,68
1073;184;743;132,68
1073;183;743;132,7
1073;183;744;132,7
1073;182;744;132,76
1073;182;745;132,76
1073;181;745;132,82
1073;181;746;132,82
1073;180;746;132,82
1073;180;747;132,82
1073;179;747;133,26
1073;179;748;133,26
1073;178;748;133,34
1073;178;749;133,34
1073;177;749;133,34
1073;177;750;133,34
1073;176;750;133,56
1073;176;751;133,56
1073;175;751;133,7
1073;175;752;133,7
1073;174;752;133,7
1073;174;753;133,7
1073;173;753;133,82
1073;173;754;133,82
1073;172;754;133,84
1073;172;755;133,84
1073;171;755;134,12
1073;171;756;134,12
1073;170;756;134,34
1073;170;757;134,34
1073;169;757;134,38
1073;169;758;134,38
1072;170;758;134,6
1072;169;758;134,76
1072;169;759;134,76
1072;168;759;134,94
1072;168;760;134,94
1072;167;760;135,12
1072;167;761;135,12
1072;166;761;135,16
1072;166;762;135,16
1071;167;762;135,28
1071;166;762;135,32
1071;166;763;135,32
1071;165;763;135,38
1071;165;764;135,38
1071;164;764;135,5
1071;164;765;135,5
1071;163;765;135,96
1071;163;766;135,96
1071;162;766;136,36
1071;162;767;136,36
1071;161;767;136,44
1071;161;768;136,44
1071;160;768;136,52
1071;160;769;136,52
1071;159;769;136,64
1071;159;770;136,64
1070;160;770;136,64
1070;159;770;136,96
1070;159;771;136,96
1070;158;771;137,12
1070;158;772;137,12
1070;157;772;137,26
1070;157;773;137,26
1070;156;773;137,32
1070;156;774;137,32
1070;155;774;137,7
1070;155;775;137,7
1070;154;775;137,76
1070;154;776;137,76
1070;153;776;137,78
1070;153;777;137,78
1070;152;777;137,78
1070;152;778;137,78
1070;151;778;137,9
1070;151;779;137,9
1070;150;779;137,98
1070;150;780;137,98
1070;149;780;138,04
1070;149;781;138,04
1070;148;781;138,48
1070;148;782;138,48
1070;147;782;138,56
1070;147;783;138,56
1069;148;783;138,6
1068;149;783;138,62
1068;148;783;138,7
1068;148;784;138,7
1068;147;784;138,78
1068;147;785;138,78
1068;146;785;138,92
1068;146;786;138,92
1068;145;786;138,94
1068;145;787;138,94
1068;144;787;139,08
1068;144;788;139,08
1068;143;788;139,24
1068;143;789;139,24
1068;142;789;139,26
1068;142;790;139,26
1067;143;790;139,94
1067;142;790;140,06
1067;142;791;140,06
1067;141;791;140,08
1067;141;792;140,08
1067;140;792;140,12
1067;140;793;140,12
1067;139;793;140,26
1067;139;794;140,26
1067;138;794;140,48
1067;138;795;140,48
1067;137;795;140,7
1067;137;796;140,7
1067;136;796;140,7
1067;136;797;140,7
1067;135;797;140,72
1067;135;798;140,72
1067;134;798;140,8
1067;134;799;140,8
1067;133;799;141,06
1067;133;800;141,06
1067;132;800;141,14
1067;132;801;141,14
1066;133;801;141,14
1066;132;801;141,68
1066;132;802;141,68
1065;133;802;141,7
1065;132;802;141,72
1065;132;803;141,72
1065;131;803;142,26
1065;131;804;142,26
1065;130;804;142,26
1065;130;805;142,26
1065;129;805;142,28
1065;129;806;142,28
1065;128;806;142,28
1065;128;807;142,28
1065;127;807;142,38
1065;127;808;142,38
1064;128;808;142,96
1064;127;808;143,02
1064;127;809;143,02
1064;126;809;143,04
1064;126;810;143,04
1064;125;810;143,04
1064;125;811;143,04
1064;124;811;143,12
1064;124;812;143,12
1064;123;812;143,24
1064;123;813;143,24
1064;122;813;143,36
1064;122;814;143,36
1064;121;814;143,48
1064;121;815;143,48
1064;120;815;143,92
1064;120;816;143,92
1063;121;816;144,26
1063;120;816;144,3
1063;120;817;144,3
1063;119;817;144,32
1063;119;818;144,32
1063;118;818;144,62
1063;118;819;144,62
1063;117;819;144,7
1063;117;820;144,7
1063;116;820;144,7
1063;116;821;144,7
1062;117;821;145,08
1062;116;821;145,28
1062;116;822;145,28
1061;117;822;145,38
1061;116;822;145,68
1061;116;823;145,68
1061;115;823;145,68
1061;115;824;145,68
1061;114;824;146,04
1061;114;825;146,04
1061;113;825;146,16
1061;113;826;146,16
1060;114;826;146,32
1059;115;826;146,36
1059;114;826;146,66
1059;114;827;146,66
1059;113;827;147
1059;113;828;147
1059;112;828;147,08
1059;112;829;147,08
1059;111;829;147,24
1059;111;830;147,24
1059;110;830;147,88
1059;110;831;147,88
1059;109;831;148
1059;109;832;148
1059;108;832;148
1059;108;833;148
1059;107;833;148,04
1059;107;834;148,04
1059;106;834;148,12
1059;106;835;148,12
1059;105;835;148,24
1059;105;836;148,24
1059;104;836;148,44
1059;104;837;148,44
1059;103;837;148,48
1059;103;838;148,48
1059;102;838;148,78
1059;102;839;148,78
1059;101;839;149,36
1059;101;840;149,36
1059;100;840;149,38
1059;100;841;149,38
1058;101;841;149,42
1058;100;841;149,62
1058;100;842;149,62
1058;99;842;149,72
1058;99;843;149,72
1058;98;843;149,8
1058;98;844;149,8
1058;97;844;150
1058;97;845;150
1058;96;845;150,5
1058;96;846;150,5
1058;95;846;150,8
1058;95;847;150,8
1058;94;847;150,8
1058;94;848;150,8
1058;93;848;150,92
1058;93;849;150,92
1058;92;849;151,08
1058;92;850;151,08
1058;91;850;151,14
1058;91;851;151,14
1058;90;851;151,3
1058;90;852;151,3
1058;89;852;151,52
1058;89;853;151,52
1058;88;853;151,58
1058;88;854;151,58
1058;87;854;151,6
1058;87;855;151,6
1058;86;855;151,74
1058;86;856;151,74
1058;85;856;151,82
1058;85;857;151,82
1058;84;857;151,9
1058;84;858;151,9
1058;83;858;151,96
1058;83;859;151,96
1057;84;859;152,14
1057;83;859;152,2
1057;83;860;152,2
1056;84;860;152,22
1056;83;860;152,32
1056;83;861;152,32
1056;82;861;152,38
1056;82;862;152,38
1056;81;862;152,52
1056;81;863;152,52
1056;80;863;153,92
1056;80;864;153,92
1056;79;864;154,14
1056;79;865;154,14
1055;80;865;154,9
1055;79;865;154,94
1055;79;866;154,94
1055;78;866;155,3
1055;78;867;155,3
1055;77;867;155,4
1055;77;868;155,4
1055;76;868;155,5
1055;76;869;155,5
1055;75;869;155,94
1055;75;870;155,94
1054;76;870;156,1
1054;75;870;156,16
1054;75;871;156,16
1054;74;871;156,48
1054;74;872;156,48
1054;73;872;157,2
1054;73;873;157,2
1054;72;873;157,82
