HealthyCount;InfectedCount;RecoveredCount;Time
1122;275;603;178,72
1122;274;603;178,9
1122;274;604;178,9
1122;273;604;178,9
1122;273;605;178,9
1122;272;605;179,1
1122;272;606;179,1
1122;271;606;179,18
1122;271;607;179,18
1121;272;607;179,42
1120;273;607;179,42
1120;272;607;179,44
1120;272;608;179,44
1120;271;608;179,48
1120;271;609;179,48
1120;270;609;179,66
1120;270;610;179,66
1120;269;610;179,78
1120;269;611;179,78
1120;268;611;179,86
1120;268;612;179,86
1120;267;612;179,98
1120;267;613;179,98
1120;266;613;180,04
1120;266;614;180,04
1120;265;614;180,04
1120;265;615;180,04
1120;264;615;180,06
1120;264;616;180,06
1120;263;616;180,12
1120;263;617;180,12
1120;262;617;180,16
1120;262;618;180,16
1119;263;618;180,22
1119;262;618;180,26
1119;262;619;180,26
1119;261;619;180,34
1119;261;620;180,34
1118;262;620;180,54
1117;263;620;180,64
1117;262;620;180,76
1117;262;621;180,76
1116;263;621;180,9
1116;262;621;181,06
1116;262;622;181,06
1115;263;622;181,06
1115;262;622;181,34
1115;262;623;181,34
1115;261;623;181,38
1115;261;624;181,38
1114;262;624;181,46
1113;263;624;181,56
1113;262;624;181,7
1113;262;625;181,7
1112;263;625;181,84
1112;262;625;181,88
1112;262;626;181,88
1112;261;626;182
1112;261;627;182
1112;260;627;182,06
1112;260;628;182,06
1112;259;628;182,4
1112;259;629;182,4
1112;258;629;182,46
1112;258;630;182,46
1112;257;630;182,48
1112;257;631;182,48
1112;256;631;182,52
1112;256;632;182,52
1111;257;632;182,64
1110;258;632;182,66
1110;257;632;182,9
1110;257;633;182,9
1110;256;633;183,02
1110;256;634;183,02
1110;255;634;183,02
1110;255;635;183,02
1110;254;635;183,2
1110;254;636;183,2
1110;253;636;183,54
1110;253;637;183,54
1110;252;637;183,54
1110;252;638;183,54
1110;251;638;183,8
1110;251;639;183,8
1110;250;639;183,9
1110;250;640;183,9
1110;249;640;183,94
1110;249;641;183,94
1109;250;641;183,94
1109;249;641;184,06
1109;249;642;184,06
1109;248;642;184,26
1109;248;643;184,26
1109;247;643;184,3
1109;247;644;184,3
1109;246;644;184,42
1109;246;645;184,42
1109;245;645;184,46
1109;245;646;184,46
1109;244;646;184,48
1109;244;647;184,48
1109;243;647;184,5
1109;243;648;184,5
1109;242;648;184,64
1109;242;649;184,64
1108;243;649;184,86
1108;242;649;184,9
1108;242;650;184,9
1107;243;650;184,92
1106;244;650;185,12
1105;245;650;185,2
1105;244;650;185,38
1105;244;651;185,38
1105;243;651;185,46
1105;243;652;185,46
1105;242;652;185,7
1105;242;653;185,7
1105;241;653;185,78
1105;241;654;185,78
1105;240;654;185,86
1105;240;655;185,86
1105;239;655;185,88
1105;239;656;185,88
1104;240;656;186,18
1103;241;656;186,26
1102;242;656;186,68
1101;243;656;186,78
1101;242;656;186,96
1101;242;657;186,96
1100;243;657;187,08
1100;242;657;187,4
1100;242;658;187,4
1099;243;658;187,44
1099;242;658;187,48
1099;242;659;187,48
1098;243;659;187,72
1097;244;659;187,86
1097;243;659;188,06
1097;243;660;188,06
1096;244;660;188,24
1095;245;660;188,24
1095;244;660;188,38
1095;244;661;188,38
1095;243;661;188,44
1095;243;662;188,44
1095;242;662;188,5
1095;242;663;188,5
1095;241;663;188,6
1095;241;664;188,6
1095;240;664;188,62
1095;240;665;188,62
1095;239;665;188,68
1095;239;666;188,68
1095;238;666;188,72
1095;238;667;188,72
1095;237;667;188,92
1095;237;668;188,92
1095;236;668;188,92
1095;236;669;188,92
1095;235;669;189,08
1095;235;670;189,08
1095;234;670;189,12
1095;234;671;189,12
1094;235;671;189,12
1094;234;671;189,18
1094;234;672;189,18
1094;233;672;189,28
1094;233;673;189,28
1094;232;673;189,36
1094;232;674;189,36
1094;231;674;189,46
1094;231;675;189,46
1094;230;675;189,54
1094;230;676;189,54
1094;229;676;189,68
1094;229;677;189,68
1094;228;677;189,86
1094;228;678;189,86
1093;229;678;189,96
1093;228;678;190,3
1093;228;679;190,3
1092;229;679;190,3
1092;228;679;190,94
1092;228;680;190,94
1091;229;680;191,48
1090;230;680;191,54
1089;231;680;191,58
1089;230;680;191,66
1089;230;681;191,66
1089;229;681;191,86
1089;229;682;191,86
1088;230;682;191,88
1088;229;682;191,92
1088;229;683;191,92
1088;228;683;191,98
1088;228;684;191,98
1088;227;684;192,38
1088;227;685;192,38
1087;228;685;192,52
1087;227;685;192,8
1087;227;686;192,8
1087;226;686;192,8
1087;226;687;192,8
1086;227;687;192,82
1086;226;687;192,84
1086;226;688;192,84
1086;225;688;192,96
1086;225;689;192,96
1086;224;689;193,16
1086;224;690;193,16
1086;223;690;193,42
1086;223;691;193,42
1086;222;691;193,48
1086;222;692;193,48
1086;221;692;193,5
1086;221;693;193,5
1086;220;693;193,76
1086;220;694;193,76
1086;219;694;193,88
1086;219;695;193,88
1086;218;695;194,06
1086;218;696;194,06
1086;217;696;194,08
1086;217;697;194,08
1086;216;697;194,64
1086;216;698;194,64
1085;217;698;194,68
1085;216;698;194,72
1085;216;699;194,72
1085;215;699;194,72
1085;215;700;194,72
1085;214;700;195,16
1085;214;701;195,16
1085;213;701;195,38
1085;213;702;195,38
1085;212;702;195,64
1085;212;703;195,64
1084;213;703;195,84
1084;212;703;195,94
1084;212;704;195,94
1084;211;704;196,06
1084;211;705;196,06
1084;210;705;196,08
1084;210;706;196,08
1084;209;706;196,32
1084;209;707;196,32
1084;208;707;196,56
1084;208;708;196,56
1084;207;708;196,62
1084;207;709;196,62
1084;206;709;196,66
1084;206;710;196,66
1084;205;710;196,68
1084;205;711;196,68
1084;204;711;196,7
1084;204;712;196,7
1084;203;712;196,84
1084;203;713;196,84
1084;202;713;196,9
1084;202;714;196,9
1084;201;714;197,1
1084;201;715;197,1
1084;200;715;197,22
1084;200;716;197,22
1084;199;716;197,36
1084;199;717;197,36
1083;200;717;197,4
1083;199;717;197,54
1083;199;718;197,54
1083;198;718;197,58
1083;198;719;197,58
1083;197;719;198,4
1083;197;720;198,4
1083;196;720;198,56
1083;196;721;198,56
1083;195;721;198,76
1083;195;722;198,76
1083;194;722;199,14
1083;194;723;199,14
1083;193;723;199,26
1083;193;724;199,26
1083;192;724;199,68
1083;192;725;199,68
1083;191;725;199,84
1083;191;726;199,84
1083;190;726;199,96
1083;190;727;199,96
1083;189;727;200,44
1083;189;728;200,44
1083;188;728;200,48
1083;188;729;200,48
1083;187;729;200,54
1083;187;730;200,54
1083;186;730;200,58
1083;186;731;200,58
1083;185;731;200,6
1083;185;732;200,6
1083;184;732;200,64
1083;184;733;200,64
1083;183;733;200,7
1083;183;734;200,7
1083;182;734;200,8
1083;182;735;200,8
1082;183;735;200,8
1082;182;735;200,96
1082;182;736;200,96
1082;181;736;201,08
1082;181;737;201,08
1081;182;737;201,78
1081;181;737;201,82
1081;181;738;201,82
1081;180;738;201,88
1081;180;739;201,88
1081;179;739;202
1081;179;740;202
1081;178;740;202,08
1081;178;741;202,08
1081;177;741;202,18
1081;177;742;202,18
1081;176;742;202,2
1081;176;743;202,2
1081;175;743;202,54
1081;175;744;202,54
1081;174;744;202,66
1081;174;745;202,66
1081;173;745;202,78
1081;173;746;202,78
1081;172;746;202,98
1081;172;747;202,98
1081;171;747;203
1081;171;748;203
1081;170;748;203,06
1081;170;749;203,06
1081;169;749;203,24
1081;169;750;203,24
1081;168;750;203,54
1081;168;751;203,54
1081;167;751;203,54
1081;167;752;203,54
1081;166;752;203,76
1081;166;753;203,76
1081;165;753;203,78
1081;165;754;203,78
1081;164;754;203,86
1081;164;755;203,86
1081;163;755;204,06
1081;163;756;204,06
1080;164;756;204,2
1080;163;756;204,22
1080;163;757;204,22
1080;162;757;204,68
1080;162;758;204,68
1080;161;758;204,7
1080;161;759;204,7
1080;160;759;204,9
1080;160;760;204,9
1080;159;760;205,26
1080;159;761;205,26
1080;158;761;205,42
1080;158;762;205,42
1080;157;762;205,42
1080;157;763;205,42
1080;156;763;205,64
1080;156;764;205,64
1080;155;764;205,8
1080;155;765;205,8
1080;154;765;206,12
1080;154;766;206,12
1080;153;766;206,22
1080;153;767;206,22
1080;152;767;206,3
1080;152;768;206,3
1080;151;768;206,42
1080;151;769;206,42
1079;152;769;206,62
1079;151;769;206,98
1079;151;770;206,98
1079;150;770;207,24
1079;150;771;207,24
1078;151;771;207,66
1077;152;771;207,82
1077;151;771;207,88
1077;151;772;207,88
1077;150;772;207,96
1077;150;773;207,96
1077;149;773;208,04
1077;149;774;208,04
1077;148;774;208,1
1077;148;775;208,1
1077;147;775;208,58
1077;147;776;208,58
1077;146;776;208,72
1077;146;777;208,72
1077;145;777;208,8
1077;145;778;208,8
1077;144;778;208,92
1077;144;779;208,92
1076;145;779;208,96
1076;144;779;209,32
1076;144;780;209,32
1076;143;780;209,58
1076;143;781;209,58
1076;142;781;209,86
1076;142;782;209,86
1075;143;782;209,9
1074;144;782;210,1
1073;145;782;210,3
1073;144;782;210,32
1073;144;783;210,32
1073;143;783;210,6
1073;143;784;210,6
1073;142;784;210,7
1073;142;785;210,7
1073;141;785;210,78
1073;141;786;210,78
1073;140;786;210,88
1073;140;787;210,88
1073;139;787;210,92
1073;139;788;210,92
1073;138;788;211,22
1073;138;789;211,22
1073;137;789;211,38
1073;137;790;211,38
1073;136;790;211,6
1073;136;791;211,6
1073;135;791;211,8
1073;135;792;211,8
1072;136;792;211,82
1072;135;792;212
1072;135;793;212
1072;134;793;212,16
1072;134;794;212,16
1072;133;794;212,32
1072;133;795;212,32
1072;132;795;212,38
1072;132;796;212,38
1072;131;796;212,62
1072;131;797;212,62
1072;130;797;212,7
1072;130;798;212,7
1072;129;798;213,4
1072;129;799;213,4
1072;128;799;214,26
1072;128;800;214,26
1072;127;800;214,34
1072;127;801;214,34
1072;126;801;214,72
1072;126;802;214,72
1072;125;802;214,74
1072;125;803;214,74
1072;124;803;215,08
1072;124;804;215,08
1071;125;804;215,12
1071;124;804;215,14
1071;124;805;215,14
1071;123;805;215,38
1071;123;806;215,38
1071;122;806;215,38
1071;122;807;215,38
1071;121;807;215,46
1071;121;808;215,46
1071;120;808;215,46
1071;120;809;215,46
1070;121;809;215,66
1070;120;809;215,7
1070;120;810;215,7
1070;119;810;216,02
1070;119;811;216,02
1070;118;811;216,1
1070;118;812;216,1
1070;117;812;216,1
1070;117;813;216,1
1070;116;813;216,38
1070;116;814;216,38
1070;115;814;216,48
1070;115;815;216,48
1070;114;815;216,64
1070;114;816;216,64
1070;113;816;216,66
1070;113;817;216,66
1070;112;817;216,76
1070;112;818;216,76
1070;111;818;216,82
1070;111;819;216,82
1070;110;819;216,86
1070;110;820;216,86
1070;109;820;217,08
1070;109;821;217,08
1070;108;821;217,5
1070;108;822;217,5
1070;107;822;217,76
1070;107;823;217,76
1069;108;823;217,94
1069;107;823;218,1
1069;107;824;218,1
1069;106;824;218,12
1069;106;825;218,12
1069;105;825;218,12
1069;105;826;218,12
1069;104;826;218,66
1069;104;827;218,66
1069;103;827;218,66
1069;103;828;218,66
1069;102;828;218,8
1069;102;829;218,8
1069;101;829;219,04
1069;101;830;219,04
1069;100;830;219,04
1069;100;831;219,04
1069;99;831;219,12
1069;99;832;219,12
1069;98;832;219,4
1069;98;833;219,4
1069;97;833;219,48
1069;97;834;219,48
1069;96;834;219,5
1069;96;835;219,5
1069;95;835;219,52
1069;95;836;219,52
1069;94;836;219,7
1069;94;837;219,7
1069;93;837;219,9
1069;93;838;219,9
1069;92;838;220,12
1069;92;839;220,12
1069;91;839;220,36
1069;91;840;220,36
1069;90;840;220,42
1069;90;841;220,42
1069;89;841;220,94
1069;89;842;220,94
1069;88;842;221,22
1069;88;843;221,22
1069;87;843;221,24
1069;87;844;221,24
1069;86;844;221,32
1069;86;845;221,32
1069;85;845;221,6
1069;85;846;221,6
1069;84;846;221,62
1069;84;847;221,62
1069;83;847;221,84
1069;83;848;221,84
1069;82;848;222,02
1069;82;849;222,02
1069;81;849;222,28
1069;81;850;222,28
1068;82;850;222,76
1068;81;850;223,26
1068;81;851;223,26
1068;80;851;223,52
1068;80;852;223,52
1068;79;852;223,58
1068;79;853;223,58
1068;78;853;223,72
1068;78;854;223,72
1068;77;854;223,96
1068;77;855;223,96
1068;76;855;223,96
1068;76;856;223,96
1068;75;856;224,12
1068;75;857;224,12
1068;74;857;224,14
1068;74;858;224,14
1068;73;858;224,14
1068;73;859;224,14
1068;72;859;224,78
1068;72;860;224,78
1068;71;860;224,8
1068;71;861;224,8
1068;70;861;224,8
1068;70;862;224,8
1068;69;862;224,82
1068;69;863;224,82
1067;70;863;224,98
1067;69;863;225,12
1067;69;864;225,12
1067;68;864;225,28
1067;68;865;225,28
1067;67;865;225,48
1067;67;866;225,48
1067;66;866;226,12
1067;66;867;226,12
1067;65;867;226,2
1067;65;868;226,2
1067;64;868;226,54
1067;64;869;226,54
1067;63;869;226,8
1067;63;870;226,8
1067;62;870;226,96
1067;62;871;226,96
1067;61;871;227,04
1067;61;872;227,04
1067;60;872;227,32
1067;60;873;227,32
1067;59;873;227,48
1067;59;874;227,48
1067;58;874;227,66
1067;58;875;227,66
1067;57;875;228,42
1067;57;876;228,42
1067;56;876;228,52
1067;56;877;228,52
1067;55;877;228,72
1067;55;878;228,72
1067;54;878;229,44
1067;54;879;229,44
1067;53;879;229,44
1067;53;880;229,44
1067;52;880;230,24
1067;52;881;230,24
1067;51;881;230,56
1067;51;882;230,56
1067;50;882;230,66
1067;50;883;230,66
1067;49;883;230,92
1067;49;884;230,92
1067;48;884;231,08
1067;48;885;231,08
1067;47;885;231,48
1067;47;886;231,48
1067;46;886;231,58
1067;46;887;231,58
1067;45;887;231,86
1067;45;888;231,86
1067;44;888;232,66
1067;44;889;232,66
1067;43;889;232,68
1067;43;890;232,68
1067;42;890;233,96
1067;42;891;233,96
1067;41;891;234,88
1067;41;892;234,88
1067;40;892;234,94
1067;40;893;234,94
1067;39;893;235,14
1067;39;894;235,14
1067;38;894;235,22
1067;38;895;235,22
1067;37;895;236,2
1067;37;896;236,2
1067;36;896;236,28
1067;36;897;236,28
1067;35;897;236,7
1067;35;898;236,7
1067;34;898;236,8
1067;34;899;236,8
1067;33;899;237,1
1067;33;900;237,1
1067;32;900;237,46
1067;32;901;237,46
1067;31;901;237,74
1067;31;902;237,74
1067;30;902;237,88
1067;30;903;237,88
1067;29;903;238,26
1067;29;904;238,26
1067;28;904;238,26
1067;28;905;238,26
1067;27;905;239,14
1067;27;906;239,14
1067;26;906;239,98
1067;26;907;239,98
1067;25;907;240,32
1067;25;908;240,32
1066;26;908;241,1
1066;25;908;241,5
1066;25;909;241,5
1066;24;909;241,56
1066;24;910;241,56
1066;23;910;241,6
1066;23;911;241,6
1066;22;911;241,9
1066;22;912;241,9
1066;21;912;242,54
1066;21;913;242,54
1066;20;913;242,84
1066;20;914;242,84
1066;19;914;244,7
1066;19;915;244,7
1066;18;915;245,86
1066;18;916;245,86
1066;17;916;247,42
1066;17;917;247,42
1066;16;917;250,82
1066;16;918;250,82
1066;15;918;251,8
1066;15;919;251,8
1066;14;919;254,22
1066;14;920;254,22
1066;13;920;256,64
1066;13;921;256,64
1066;12;921;257,68
1066;12;922;257,68
1066;11;922;257,84
1066;11;923;257,84
1066;10;923;258,98
1066;10;924;258,98
1066;9;924;259,92
1066;9;925;259,92
1066;8;925;260,12
1066;8;926;260,12
1066;7;926;260,32
1066;7;927;260,32
1066;6;927;261,84
1066;6;928;261,84
1066;5;928;265,14
1066;5;929;265,14
1066;4;929;265,68
1066;4;930;265,68
1066;3;930;267,96
1066;3;931;267,96
1066;2;931;272,78
1066;2;932;272,78
1066;1;932;275
1066;1;933;275
1066;0;933;291,12
1066;0;934;291,12
