HealthyCount;InfectedCount;RecoveredCount;Time
1868;132;0;21,96
1867;133;0;21,98
1866;134;0;22
1865;135;0;22,02
1864;136;0;22,26
1863;137;0;22,28
1862;138;0;22,46
1861;139;0;22,76
1860;140;0;22,78
1859;141;0;22,86
1858;142;0;23,06
1857;143;0;23,12
1856;144;0;23,28
1855;145;0;23,3
1854;146;0;23,38
1853;147;0;23,5
1852;148;0;23,54
1851;149;0;23,58
1850;150;0;23,64
1849;151;0;23,66
1848;152;0;23,88
1847;153;0;23,98
1846;154;0;24,16
1845;155;0;24,18
1844;156;0;24,4
1843;157;0;24,4
1842;158;0;24,42
1841;159;0;24,48
1840;160;0;24,56
1839;161;0;24,6
1838;162;0;24,62
1837;163;0;24,64
1836;164;0;24,64
1835;165;0;24,64
1834;166;0;24,68
1833;167;0;24,68
1832;168;0;24,74
1831;169;0;24,78
1830;170;0;24,86
1829;171;0;24,88
1828;172;0;24,92
1827;173;0;24,92
1826;174;0;24,92
1825;175;0;24,94
1824;176;0;25
1823;177;0;25,1
1822;178;0;25,1
1821;179;0;25,1
1820;180;0;25,2
1819;181;0;25,32
1818;182;0;25,76
1817;183;0;25,82
1816;184;0;25,9
1815;185;0;25,94
1814;186;0;26
1813;187;0;26,06
1812;188;0;26,14
1811;189;0;26,18
1810;190;0;26,42
1809;191;0;26,42
1808;192;0;26,6
1807;193;0;26,74
1806;194;0;26,88
1805;195;0;26,96
1804;196;0;27,04
1803;197;0;27,04
1802;198;0;27,1
1801;199;0;27,4
1800;200;0;27,44
1799;201;0;27,6
1798;202;0;27,74
1797;203;0;27,82
1796;204;0;27,86
1795;205;0;27,88
1794;206;0;27,98
1793;207;0;28,02
1792;208;0;28,22
1791;209;0;28,3
1790;210;0;28,36
1789;211;0;28,38
1788;212;0;28,38
1787;213;0;28,38
1786;214;0;28,4
1785;215;0;28,62
1784;216;0;28,7
1783;217;0;28,7
1782;218;0;29,04
1781;219;0;29,12
1780;220;0;29,16
1779;221;0;29,18
1778;222;0;29,22
1777;223;0;29,36
1776;224;0;29,5
1775;225;0;29,5
1774;226;0;29,72
1773;227;0;29,8
1772;228;0;29,88
1771;229;0;29,88
1770;230;0;29,98
1769;231;0;30,14
1768;232;0;30,16
1767;233;0;30,18
1766;234;0;30,28
1765;235;0;30,3
1764;236;0;30,36
1763;237;0;30,38
1762;238;0;30,42
1761;239;0;30,44
1760;240;0;30,48
1759;241;0;30,56
1758;242;0;30,56
1757;243;0;30,64
1756;244;0;30,68
1755;245;0;30,72
1754;246;0;30,72
1753;247;0;30,72
1752;248;0;30,72
1751;249;0;30,74
1750;250;0;30,82
1749;251;0;30,88
1748;252;0;30,9
1747;253;0;30,92
1746;254;0;31
1745;255;0;31,06
1744;256;0;31,2
1743;257;0;31,2
1742;258;0;31,28
1741;259;0;31,28
1740;260;0;31,32
1739;261;0;31,36
1738;262;0;31,54
1737;263;0;31,6
1736;264;0;31,64
1735;265;0;31,78
1734;266;0;31,8
1733;267;0;31,86
1732;268;0;31,94
1731;269;0;32
1730;270;0;32,18
1729;271;0;32,26
1728;272;0;32,28
1727;273;0;32,28
1726;274;0;32,3
1725;275;0;32,38
1724;276;0;32,4
1723;277;0;32,5
1722;278;0;32,6
1721;279;0;32,66
1720;280;0;32,68
1719;281;0;32,7
1718;282;0;32,74
1717;283;0;32,76
1716;284;0;32,8
1715;285;0;32,82
1714;286;0;32,96
1713;287;0;32,98
1712;288;0;32,98
1711;289;0;33
1710;290;0;33,02
1709;291;0;33,08
1708;292;0;33,16
1707;293;0;33,2
1706;294;0;33,24
1705;295;0;33,24
1704;296;0;33,3
1703;297;0;33,34
1702;298;0;33,36
1701;299;0;33,4
1700;300;0;33,5
1699;301;0;33,58
1698;302;0;33,58
1697;303;0;33,62
1696;304;0;33,62
1695;305;0;33,68
1694;306;0;33,7
1693;307;0;33,72
1692;308;0;33,74
1691;309;0;33,84
1690;310;0;33,86
1689;311;0;33,9
1688;312;0;33,98
1687;313;0;34
1686;314;0;34,06
1685;315;0;34,32
1684;316;0;34,44
1683;317;0;34,44
1682;318;0;34,5
1681;319;0;34,52
1680;320;0;34,52
1679;321;0;34,54
1678;322;0;34,6
1677;323;0;34,66
1676;324;0;34,72
1675;325;0;34,74
1674;326;0;34,78
1673;327;0;34,8
1672;328;0;34,84
1671;329;0;34,86
1670;330;0;34,92
1669;331;0;34,92
1668;332;0;34,92
1667;333;0;34,96
1666;334;0;35,08
1665;335;0;35,12
1664;336;0;35,14
1663;337;0;35,16
1662;338;0;35,18
1661;339;0;35,26
1660;340;0;35,3
1659;341;0;35,36
1658;342;0;35,36
1657;343;0;35,4
1656;344;0;35,44
1655;345;0;35,46
1654;346;0;35,52
1653;347;0;35,52
1652;348;0;35,58
1651;349;0;35,6
1650;350;0;35,7
1649;351;0;35,76
1648;352;0;35,76
1647;353;0;36
1646;354;0;36,1
1645;355;0;36,12
1644;356;0;36,14
1643;357;0;36,2
1642;358;0;36,32
1641;359;0;36,34
1640;360;0;36,46
1639;361;0;36,48
1638;362;0;36,54
1637;363;0;36,58
1636;364;0;36,6
1635;365;0;36,6
1634;366;0;36,66
1633;367;0;36,66
1632;368;0;36,76
1631;369;0;36,78
1630;370;0;36,86
1629;371;0;36,88
1628;372;0;36,88
1627;373;0;36,9
1626;374;0;36,92
1625;375;0;36,92
1624;376;0;36,96
1623;377;0;37
1622;378;0;37
1621;379;0;37,02
1620;380;0;37,08
1619;381;0;37,12
1618;382;0;37,18
1617;383;0;37,18
1616;384;0;37,28
1615;385;0;37,32
1614;386;0;37,32
1613;387;0;37,38
1612;388;0;37,42
1611;389;0;37,42
1610;390;0;37,44
1609;391;0;37,44
1608;392;0;37,46
1607;393;0;37,5
1606;394;0;37,56
1605;395;0;37,6
1604;396;0;37,68
1603;397;0;37,7
1602;398;0;37,72
1601;399;0;37,74
1600;400;0;37,76
1599;401;0;37,8
1598;402;0;37,82
1597;403;0;37,84
1596;404;0;37,94
1595;405;0;37,96
1594;406;0;38
1593;407;0;38,02
1592;408;0;38,04
1591;409;0;38,06
1590;410;0;38,06
1589;411;0;38,08
1588;412;0;38,08
1587;413;0;38,1
1586;414;0;38,18
1585;415;0;38,3
1584;416;0;38,32
1583;417;0;38,32
1582;418;0;38,36
1581;419;0;38,48
1580;420;0;38,54
1579;421;0;38,6
1578;422;0;38,64
1577;423;0;38,66
1576;424;0;38,7
1575;425;0;38,7
1574;426;0;38,72
1573;427;0;38,72
1572;428;0;38,72
1571;429;0;38,78
1570;430;0;38,9
1569;431;0;39,02
1568;432;0;39,06
1567;433;0;39,1
1566;434;0;39,1
1565;435;0;39,12
1564;436;0;39,18
1563;437;0;39,3
1562;438;0;39,3
1561;439;0;39,34
1560;440;0;39,4
1559;441;0;39,44
1558;442;0;39,44
1557;443;0;39,6
1556;444;0;39,62
1555;445;0;39,66
1554;446;0;39,68
1553;447;0;39,68
1552;448;0;39,7
1551;449;0;39,72
1550;450;0;39,76
1549;451;0;39,76
1548;452;0;39,84
1547;453;0;39,9
1546;454;0;39,92
1545;455;0;39,98
1544;456;0;39,98
1543;457;0;40,06
1542;458;0;40,08
1541;459;0;40,22
1540;460;0;40,22
1539;461;0;40,24
1538;462;0;40,26
1537;463;0;40,26
1536;464;0;40,28
1535;465;0;40,28
1534;466;0;40,3
1533;467;0;40,36
1532;468;0;40,4
1531;469;0;40,48
1530;470;0;40,56
1529;471;0;40,58
1528;472;0;40,62
1527;473;0;40,62
1526;474;0;40,64
1525;475;0;40,64
1524;476;0;40,68
1523;477;0;40,78
1522;478;0;40,82
1521;479;0;40,9
1520;480;0;40,94
1519;481;0;41
1518;482;0;41,02
1517;483;0;41,1
1516;484;0;41,14
1515;485;0;41,28
1514;486;0;41,3
1513;487;0;41,32
1512;488;0;41,36
1511;489;0;41,42
1510;490;0;41,42
1509;491;0;41,44
1508;492;0;41,48
1507;493;0;41,5
1506;494;0;41,52
1505;495;0;41,56
1504;496;0;41,62
1503;497;0;41,62
1502;498;0;41,72
1501;499;0;41,74
1500;500;0;41,76
1499;501;0;41,78
1498;502;0;41,86
1497;503;0;41,88
1496;504;0;41,9
1495;505;0;41,92
1494;506;0;42,12
1493;507;0;42,16
1492;508;0;42,18
1491;509;0;42,3
1490;510;0;42,3
1489;511;0;42,38
1488;512;0;42,4
1487;513;0;42,44
1486;514;0;42,48
1485;515;0;42,52
1484;516;0;42,56
1483;517;0;42,66
1482;518;0;42,66
1481;519;0;42,74
1480;520;0;42,82
1479;521;0;42,92
1478;522;0;42,94
1477;523;0;42,96
1476;524;0;43
1475;525;0;43,08
1474;526;0;43,12
1473;527;0;43,18
1472;528;0;43,2
1471;529;0;43,24
1470;530;0;43,26
1469;531;0;43,32
1468;532;0;43,38
1467;533;0;43,4
1466;534;0;43,4
1465;535;0;43,4
1464;536;0;43,42
1463;537;0;43,62
1462;538;0;43,62
1461;539;0;43,64
1460;540;0;43,64
1459;541;0;43,66
1458;542;0;43,66
1457;543;0;43,7
1456;544;0;43,8
1455;545;0;43,82
1454;546;0;43,86
1453;547;0;44,04
1452;548;0;44,06
1451;549;0;44,06
1450;550;0;44,18
1449;551;0;44,2
1448;552;0;44,2
1447;553;0;44,24
1446;554;0;44,24
1445;555;0;44,24
1444;556;0;44,28
1443;557;0;44,38
1442;558;0;44,42
1441;559;0;44,48
1440;560;0;44,54
1439;561;0;44,58
1438;562;0;44,58
1437;563;0;44,7
1436;564;0;44,78
1435;565;0;44,78
1434;566;0;44,8
1433;567;0;44,82
1432;568;0;44,82
1431;569;0;44,9
1430;570;0;44,92
1429;571;0;44,94
1428;572;0;44,98
1427;573;0;45,22
1426;574;0;45,24
1425;575;0;45,26
1424;576;0;45,26
1423;577;0;45,3
1422;578;0;45,3
1421;579;0;45,34
1420;580;0;45,42
1419;581;0;45,54
1418;582;0;45,64
1417;583;0;45,72
1416;584;0;45,72
1415;585;0;45,74
1414;586;0;45,74
1413;587;0;45,76
1412;588;0;45,8
1411;589;0;45,86
1410;590;0;45,9
1409;591;0;45,98
1408;592;0;46,28
1407;593;0;46,3
1406;594;0;46,36
1405;595;0;46,36
1404;596;0;46,36
1403;597;0;46,38
1402;598;0;46,4
1401;599;0;46,44
1400;600;0;46,54
1399;601;0;46,54
1398;602;0;46,56
1397;603;0;46,6
1396;604;0;46,6
1395;605;0;46,62
1394;606;0;46,64
1393;607;0;46,72
1392;608;0;46,72
1391;609;0;46,8
1390;610;0;46,82
1389;611;0;46,82
1388;612;0;46,82
1387;613;0;46,84
1386;614;0;46,86
1385;615;0;46,88
1384;616;0;46,92
1383;617;0;46,94
1382;618;0;46,96
1381;619;0;47
1380;620;0;47
1379;621;0;47,06
1378;622;0;47,1
1377;623;0;47,12
1376;624;0;47,14
1375;625;0;47,14
1374;626;0;47,16
1373;627;0;47,24
1372;628;0;47,26
1371;629;0;47,3
1370;630;0;47,3
1369;631;0;47,32
1368;632;0;47,36
1367;633;0;47,5
1366;634;0;47,52
1365;635;0;47,56
1364;636;0;47,6
1363;637;0;47,66
1362;638;0;47,72
1361;639;0;47,74
1360;640;0;47,74
1359;641;0;47,74
1358;642;0;47,78
1357;643;0;47,8
1356;644;0;47,82
1355;645;0;47,82
1354;646;0;47,84
1353;647;0;47,84
1352;648;0;47,86
1351;649;0;47,86
1350;650;0;47,9
1349;651;0;47,92
1348;652;0;47,94
1347;653;0;47,94
1346;654;0;47,96
1345;655;0;48,02
1344;656;0;48,06
1343;657;0;48,1
1342;658;0;48,18
1341;659;0;48,18
1340;660;0;48,24
1339;661;0;48,46
1338;662;0;48,48
1337;663;0;48,52
1336;664;0;48,52
1335;665;0;48,54
1334;666;0;48,6
1333;667;0;48,64
1332;668;0;48,84
1331;669;0;48,86
1330;670;0;49,06
1329;671;0;49,18
1328;672;0;49,2
1327;673;0;49,32
1326;674;0;49,34
1325;675;0;49,36
1324;676;0;49,4
1323;677;0;49,42
1322;678;0;49,46
1321;679;0;49,54
1320;680;0;49,7
1319;681;0;49,76
1318;682;0;49,9
1317;683;0;49,9
1316;684;0;49,9
1315;685;0;49,94
1315;684;0;50,02
1315;684;1;50,02
1315;683;1;50,02
1315;683;2;50,02
1315;682;2;50,02
1315;682;3;50,02
1315;681;3;50,02
1315;681;4;50,02
1315;680;4;50,02
1315;680;5;50,02
1315;679;5;50,02
1315;679;6;50,02
1315;678;6;50,02
1315;678;7;50,02
1315;677;7;50,02
1315;677;8;50,02
1315;676;8;50,02
1315;676;9;50,02
1315;675;9;50,02
1315;675;10;50,02
1314;676;10;50,02
1313;677;10;50,1
1312;678;10;50,16
1311;679;10;50,16
1310;680;10;50,18
1309;681;10;50,22
1308;682;10;50,26
1307;683;10;50,34
1306;684;10;50,38
1305;685;10;50,4
1304;686;10;50,44
1303;687;10;50,46
1302;688;10;50,6
1301;689;10;50,68
1300;690;10;50,68
1299;691;10;50,68
1298;692;10;50,74
1297;693;10;50,76
1296;694;10;50,8
1295;695;10;50,82
1294;696;10;50,9
1293;697;10;51
1292;698;10;51
1291;699;10;51,02
1291;698;10;51,06
1291;698;11;51,06
1291;697;11;51,06
1291;697;12;51,06
1290;698;12;51,06
1289;699;12;51,1
1288;700;12;51,2
1287;701;12;51,26
1286;702;12;51,26
1285;703;12;51,28
1284;704;12;51,3
1283;705;12;51,3
1282;706;12;51,32
1281;707;12;51,34
1280;708;12;51,34
1279;709;12;51,46
1278;710;12;51,46
1277;711;12;51,5
1276;712;12;51,5
1275;713;12;51,6
1274;714;12;51,66
1273;715;12;51,74
1272;716;12;51,76
1271;717;12;51,78
1270;718;12;51,82
1269;719;12;51,82
1268;720;12;51,96
1267;721;12;51,98
1266;722;12;51,98
1265;723;12;52
1264;724;12;52,08
1263;725;12;52,14
1262;726;12;52,18
1261;727;12;52,18
1260;728;12;52,18
1259;729;12;52,2
1258;730;12;52,2
1258;729;12;52,24
1258;729;13;52,24
1257;730;13;52,24
1256;731;13;52,32
1255;732;13;52,32
1254;733;13;52,38
1253;734;13;52,62
1252;735;13;52,62
1251;736;13;52,68
1250;737;13;52,74
1249;738;13;52,76
1248;739;13;52,78
1247;740;13;52,96
1246;741;13;53
1245;742;13;53
1244;743;13;53,08
1243;744;13;53,16
1242;745;13;53,16
1241;746;13;53,18
1240;747;13;53,2
1239;748;13;53,4
1238;749;13;53,46
1237;750;13;53,5
1236;751;13;53,56
1236;750;13;53,58
1236;750;14;53,58
1236;749;14;53,58
1236;749;15;53,58
1235;750;15;53,58
1235;749;15;53,64
1235;749;16;53,64
1235;748;16;53,66
1235;748;17;53,66
1235;747;17;53,72
1235;747;18;53,72
1235;746;18;53,72
1235;746;19;53,72
1234;747;19;53,74
1233;748;19;53,8
1232;749;19;53,82
1231;750;19;53,94
1230;751;19;54
1229;752;19;54
1228;753;19;54
1227;754;19;54,04
1227;753;19;54,08
1227;753;20;54,08
1226;754;20;54,14
1225;755;20;54,14
1224;756;20;54,16
1223;757;20;54,24
1223;756;20;54,32
1223;756;21;54,32
1222;757;21;54,32
1221;758;21;54,68
1220;759;21;54,68
1220;758;21;54,7
1220;758;22;54,7
1219;759;22;54,7
1219;758;22;54,74
1219;758;23;54,74
1218;759;23;54,74
1217;760;23;54,74
1216;761;23;54,74
1216;760;23;54,78
1216;760;24;54,78
1215;761;24;54,78
1214;762;24;54,78
1213;763;24;54,8
1212;764;24;54,82
1211;765;24;54,82
1210;766;24;54,9
1209;767;24;54,9
1208;768;24;54,98
1208;767;24;55
1208;767;25;55
1208;766;25;55,04
1208;766;26;55,04
1207;767;26;55,08
1206;768;26;55,08
1206;767;26;55,14
1206;767;27;55,14
1205;768;27;55,2
1204;769;27;55,2
1203;770;27;55,24
1202;771;27;55,26
1201;772;27;55,28
1200;773;27;55,4
1199;774;27;55,5
1199;773;27;55,62
1199;773;28;55,62
1198;774;28;55,64
1197;775;28;55,64
1196;776;28;55,66
1195;777;28;55,7
1194;778;28;55,74
1193;779;28;55,88
1192;780;28;55,96
1191;781;28;55,98
1191;780;28;56,02
1191;780;29;56,02
1190;781;29;56,04
1190;780;29;56,1
1190;780;30;56,1
1190;779;30;56,12
1190;779;31;56,12
1190;778;31;56,14
1190;778;32;56,14
1189;779;32;56,2
1188;780;32;56,2
1188;779;32;56,22
1188;779;33;56,22
1188;778;33;56,24
1188;778;34;56,24
1188;777;34;56,28
1188;777;35;56,28
1187;778;35;56,34
1186;779;35;56,34
1185;780;35;56,4
1185;779;35;56,54
1185;779;36;56,54
1184;780;36;56,56
1183;781;36;56,62
1182;782;36;56,7
1181;783;36;56,76
1180;784;36;57,02
1179;785;36;57,16
1178;786;36;57,16
1177;787;36;57,24
1176;788;36;57,28
1175;789;36;57,3
1174;790;36;57,36
1173;791;36;57,38
1172;792;36;57,6
1172;791;36;57,68
1172;791;37;57,68
1171;792;37;57,8
1170;793;37;57,84
1170;792;37;57,86
1170;792;38;57,86
1169;793;38;57,9
1168;794;38;57,9
1167;795;38;57,94
1166;796;38;58,08
1165;797;38;58,14
1164;798;38;58,16
1163;799;38;58,18
1163;798;38;58,22
1163;798;39;58,22
1162;799;39;58,22
1161;800;39;58,22
1160;801;39;58,24
1159;802;39;58,26
1158;803;39;58,28
1158;802;39;58,5
1158;802;40;58,5
1157;803;40;58,5
1156;804;40;58,72
1155;805;40;58,78
1154;806;40;58,92
1153;807;40;58,94
1152;808;40;58,98
1152;807;40;59,02
1152;807;41;59,02
1151;808;41;59,06
1150;809;41;59,08
1150;808;41;59,1
1150;808;42;59,1
1149;809;42;59,2
1149;808;42;59,22
1149;808;43;59,22
1148;809;43;59,22
1147;810;43;59,24
1146;811;43;59,3
1145;812;43;59,44
1145;811;43;59,48
1145;811;44;59,48
1144;812;44;59,56
1143;813;44;59,58
1143;812;44;59,6
1143;812;45;59,6
1143;811;45;59,66
1143;811;46;59,66
1142;812;46;59,7
1141;813;46;59,74
1140;814;46;59,76
1140;813;46;59,8
1140;813;47;59,8
1140;812;47;59,86
1140;812;48;59,86
1139;813;48;60
1138;814;48;60,02
1137;815;48;60,06
1137;814;48;60,1
1137;814;49;60,1
1136;815;49;60,1
1135;816;49;60,12
1134;817;49;60,24
1133;818;49;60,26
1133;817;49;60,28
1133;817;50;60,28
1132;818;50;60,28
1131;819;50;60,28
1130;820;50;60,32
1129;821;50;60,38
1128;822;50;60,42
1127;823;50;60,44
1127;822;50;60,46
1127;822;51;60,46
1126;823;51;60,5
1126;822;51;60,7
1126;822;52;60,7
1125;823;52;60,7
1124;824;52;60,74
1123;825;52;60,8
1122;826;52;60,86
1121;827;52;60,9
1121;826;52;60,92
1121;826;53;60,92
1120;827;53;61
1119;828;53;61,02
1118;829;53;61,12
1117;830;53;61,18
1116;831;53;61,24
1115;832;53;61,26
1114;833;53;61,32
1114;832;53;61,38
1114;832;54;61,38
1113;833;54;61,4
1112;834;54;61,48
1111;835;54;61,6
1111;834;54;61,62
1111;834;55;61,62
1111;833;55;61,76
1111;833;56;61,76
1111;832;56;61,76
1111;832;57;61,76
1111;831;57;61,78
1111;831;58;61,78
1111;830;58;61,88
1111;830;59;61,88
1111;829;59;61,9
1111;829;60;61,9
1111;828;60;61,92
1111;828;61;61,92
1110;829;61;61,98
1109;830;61;62
1108;831;61;62
1107;832;61;62,08
1107;831;61;62,14
1107;831;62;62,14
1107;830;62;62,16
1107;830;63;62,16
1106;831;63;62,18
1105;832;63;62,24
1105;831;63;62,28
1105;831;64;62,28
1104;832;64;62,34
1103;833;64;62,36
1103;832;64;62,4
1103;832;65;62,4
1103;831;65;62,44
1103;831;66;62,44
1102;832;66;62,44
1101;833;66;62,5
1100;834;66;62,52
1100;833;66;62,56
1100;833;67;62,56
1100;832;67;62,66
1100;832;68;62,66
1099;833;68;62,68
1098;834;68;62,82
1097;835;68;62,9
1096;836;68;62,98
1095;837;68;63
1094;838;68;63,08
1093;839;68;63,1
1092;840;68;63,2
1091;841;68;63,24
1090;842;68;63,24
1090;841;68;63,28
1090;841;69;63,28
1090;840;69;63,28
1090;840;70;63,28
1089;841;70;63,28
1089;840;70;63,3
1089;840;71;63,3
1088;841;71;63,3
1087;842;71;63,32
1086;843;71;63,34
1085;844;71;63,38
1084;845;71;63,46
1084;844;71;63,52
1084;844;72;63,52
1084;843;72;63,56
1084;843;73;63,56
1084;842;73;63,56
1084;842;74;63,56
1084;841;74;63,66
1084;841;75;63,66
1083;842;75;63,66
1082;843;75;63,68
1081;844;75;63,7
1080;845;75;63,7
1079;846;75;63,72
1078;847;75;63,72
1077;848;75;63,74
1076;849;75;63,9
1076;848;75;63,92
1076;848;76;63,92
1075;849;76;63,96
1074;850;76;63,98
1073;851;76;64,06
1072;852;76;64,06
1072;851;76;64,08
1072;851;77;64,08
1071;852;77;64,14
1070;853;77;64,14
1069;854;77;64,22
1068;855;77;64,26
1067;856;77;64,3
1066;857;77;64,32
1065;858;77;64,32
1064;859;77;64,4
1063;860;77;64,4
1062;861;77;64,44
1061;862;77;64,48
1060;863;77;64,56
1060;862;77;64,58
1060;862;78;64,58
1059;863;78;64,58
1058;864;78;64,6
1057;865;78;64,6
1056;866;78;64,6
1055;867;78;64,62
1055;866;78;64,7
1055;866;79;64,7
1055;865;79;64,74
1055;865;80;64,74
1054;866;80;64,78
1053;867;80;64,82
1052;868;80;64,86
1051;869;80;65
1050;870;80;65,02
1050;869;80;65,06
1050;869;81;65,06
1049;870;81;65,12
1048;871;81;65,14
1048;870;81;65,2
1048;870;82;65,2
1047;871;82;65,2
1046;872;82;65,22
1045;873;82;65,24
1045;872;82;65,26
1045;872;83;65,26
1044;873;83;65,26
1043;874;83;65,26
1043;873;83;65,4
1043;873;84;65,4
1042;874;84;65,62
1041;875;84;65,76
1041;874;84;65,88
1041;874;85;65,88
1040;875;85;65,9
1039;876;85;65,94
1038;877;85;65,96
1038;876;85;66,02
1038;876;86;66,02
1038;875;86;66,08
1038;875;87;66,08
1037;876;87;66,18
1036;877;87;66,2
1035;878;87;66,3
1035;877;87;66,32
1035;877;88;66,32
1034;878;88;66,32
1033;879;88;66,42
1033;878;88;66,52
1033;878;89;66,52
1032;879;89;66,56
1031;880;89;66,6
1031;879;89;66,72
1031;879;90;66,72
1031;878;90;66,74
1031;878;91;66,74
1030;879;91;66,78
1029;880;91;66,8
1028;881;91;66,82
1027;882;91;66,84
1026;883;91;66,86
1025;884;91;66,92
1024;885;91;66,92
1023;886;91;66,94
1023;885;91;66,96
1023;885;92;66,96
1022;886;92;67,06
1021;887;92;67,1
1021;886;92;67,22
1021;886;93;67,22
1021;885;93;67,24
1021;885;94;67,24
1020;886;94;67,34
1019;887;94;67,4
1018;888;94;67,42
1017;889;94;67,44
1017;888;94;67,56
1017;888;95;67,56
1017;887;95;67,56
1017;887;96;67,56
1016;888;96;67,56
1016;887;96;67,66
1016;887;97;67,66
1015;888;97;67,74
1014;889;97;67,74
1014;888;97;67,82
1014;888;98;67,82
1013;889;98;67,82
1013;888;98;67,86
1013;888;99;67,86
1012;889;99;67,88
1011;890;99;67,9
1010;891;99;67,96
1010;890;99;68,04
1010;890;100;68,04
1009;891;100;68,06
1008;892;100;68,08
1008;891;100;68,14
1008;891;101;68,14
1008;890;101;68,2
1008;890;102;68,2
1008;889;102;68,24
1008;889;103;68,24
1008;888;103;68,28
1008;888;104;68,28
1008;887;104;68,28
1008;887;105;68,28
1007;888;105;68,4
1006;889;105;68,46
1005;890;105;68,54
1004;891;105;68,54
1004;890;105;68,62
1004;890;106;68,62
1003;891;106;68,66
1002;892;106;68,72
1001;893;106;68,76
1000;894;106;68,8
999;895;106;68,82
998;896;106;68,9
997;897;106;68,92
997;896;106;68,94
997;896;107;68,94
996;897;107;68,96
996;896;107;69,04
996;896;108;69,04
996;895;108;69,24
996;895;109;69,24
996;894;109;69,26
996;894;110;69,26
996;893;110;69,32
996;893;111;69,32
995;894;111;69,36
994;895;111;69,38
993;896;111;69,44
992;897;111;69,56
991;898;111;69,66
990;899;111;69,68
989;900;111;69,76
988;901;111;69,78
987;902;111;69,86
986;903;111;69,94
986;902;111;69,98
986;902;112;69,98
985;903;112;70,1
985;902;112;70,12
985;902;113;70,12
985;901;113;70,18
985;901;114;70,18
985;900;114;70,32
985;900;115;70,32
984;901;115;70,36
983;902;115;70,36
982;903;115;70,38
981;904;115;70,42
980;905;115;70,42
980;904;115;70,44
980;904;116;70,44
979;905;116;70,44
978;906;116;70,48
978;905;116;70,54
978;905;117;70,54
978;904;117;70,56
978;904;118;70,56
978;903;118;70,56
978;903;119;70,56
977;904;119;70,6
977;903;119;70,66
977;903;120;70,66
976;904;120;70,68
976;903;120;70,72
976;903;121;70,72
975;904;121;70,74
974;905;121;70,76
973;906;121;70,78
973;905;121;70,9
973;905;122;70,9
973;904;122;70,9
973;904;123;70,9
972;905;123;70,96
971;906;123;71
971;905;123;71,02
971;905;124;71,02
971;904;124;71,06
971;904;125;71,06
970;905;125;71,08
969;906;125;71,1
968;907;125;71,12
