Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,TotalScore,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1090000,3.038693,0.14701681,0.0,999.0,-0.5799995329644945,-0.5799995329644945,1.0
1100000,3.0484006,0.14661053,0.0,999.0,1.8956253901124,1.8956253901124,1.0
1110000,3.0560462,0.14836901,0.0,999.0,-0.8933746367692947,-0.8933746367692947,1.0
1120000,3.0356681,0.15530834,0.0,999.0,1.1223339080810546,1.1223339080810546,1.0
1130000,3.0360634,0.15852341,0.0,999.0,-0.46866607003741795,-0.46866607003741795,1.0
1140000,3.0337002,0.15587014,0.0,999.0,1.934625305235386,1.934625305235386,1.0
1150000,3.0334115,0.15095657,0.0,999.0,-0.04699970781803131,-0.04699970781803131,1.0
1160000,3.0342174,0.15480673,0.0,999.0,2.354400368531545,2.354400368531545,1.0
1170000,3.0371072,0.1609626,0.0,999.0,2.564222600724962,2.564222600724962,1.0
1180000,3.0296304,0.16339281,0.0,999.0,-1.2718745917081833,-1.2718745917081833,1.0
1190000,3.0275314,0.1697339,0.0,999.0,1.9987502098083496,1.9987502098083496,1.0
1200000,3.0274014,0.16674674,0.0,999.0,-1.7215996344884237,-1.7215996344884237,1.0
1210000,3.0313601,0.15939006,0.0,999.0,-0.5088883439699808,-0.5088883439699808,1.0
1220000,3.027636,0.15616992,0.0,999.0,0.5243755206465721,0.5243755206465721,1.0
1230000,3.0246375,0.14649686,0.0,999.0,2.48425056040287,2.48425056040287,1.0
1240000,3.0201573,0.15134315,0.0,999.0,2.4876669049263,2.4876669049263,1.0
1250000,3.0180943,0.15702514,0.0,999.0,-2.122333354420132,-2.122333354420132,1.0
1260000,3.0137215,0.15896957,0.0,999.0,0.6017504185438156,0.6017504185438156,1.0
1270000,3.0150511,0.14593616,0.0,999.0,1.6571253836154938,1.6571253836154938,1.0
1280000,3.0162961,0.15026106,0.0,999.0,4.236400345961253,4.236400345961253,1.0
1290000,2.9857934,0.17452852,0.0,999.0,0.7703335748778449,0.7703335748778449,1.0
1300000,2.9834106,0.18241581,0.0,999.0,0.6728755310177803,0.6728755310177803,1.0
1310000,2.9908674,0.18403427,0.0,999.0,4.999000310897827,4.999000310897827,1.0
1320000,3.0012877,0.18472259,0.0,999.0,0.8357337435086568,0.8357337435086568,1.0
1330000,3.0011883,0.16923977,0.0,999.0,2.0370003382364907,2.0370003382364907,1.0
1340000,3.0058234,0.16781974,0.0,999.0,3.538500390946865,3.538500390946865,1.0
1350000,2.9996479,0.18495172,0.0,999.0,3.6445003002882004,3.6445003002882004,1.0
1360000,2.9923217,0.19660383,0.0,999.0,3.288400324185689,3.288400324185689,1.0
1370000,2.985328,0.1988188,0.0,999.0,2.021778106689453,2.021778106689453,1.0
1380000,2.98396,0.20616102,0.0,999.0,4.999000310897827,4.999000310897827,1.0
1390000,2.973483,0.21928138,0.0,999.0,1.1047505363821983,1.1047505363821983,1.0
1400000,2.9511464,0.23675735,0.0,999.0,3.2197335879007976,3.2197335879007976,1.0
1410000,2.9646833,0.24364546,0.0,999.0,2.474000487062666,2.474000487062666,1.0
1420000,2.9903035,0.2620775,0.0,999.0,2.177500292658806,2.177500292658806,1.0
1430000,2.9911158,0.2629541,0.0,999.0,3.469375252723694,3.469375252723694,1.0
1440000,2.9990675,0.2703458,0.0,999.0,3.5035337011019387,3.5035337011019387,1.0
1450000,2.9933636,0.2736979,0.0,999.0,1.2093335058954027,1.2093335058954027,1.0
1460000,3.0002077,0.27380598,0.0,999.0,3.3427502661943436,3.3427502661943436,1.0
1470000,2.9934266,0.27319136,0.0,999.0,-0.31812474876642227,-0.31812474876642227,1.0
1480000,3.0147321,0.27476662,0.0,999.0,1.117733657360077,1.117733657360077,1.0
1490000,3.0192783,0.2728821,0.0,999.0,3.6760002507103815,3.6760002507103815,1.0
1500000,3.0197833,0.27758998,0.0,999.0,1.5526253655552864,1.5526253655552864,1.0
1510000,3.0181668,0.27499875,0.0,999.0,3.553000293672085,3.553000293672085,1.0
1520000,3.0197957,0.2771157,0.0,999.0,1.7810003876686096,1.7810003876686096,1.0
1530000,3.002634,0.27710855,0.0,999.0,2.5923336346944175,2.5923336346944175,1.0
1540000,3.0076728,0.27857956,0.0,999.0,3.6436253041028976,3.6436253041028976,1.0
1550000,3.0193846,0.28390115,0.0,999.0,3.237625353038311,3.237625353038311,1.0
1560000,3.010215,0.27363864,0.0,999.0,1.7456671118736267,1.7456671118736267,1.0
1570000,3.0116122,0.2738068,0.0,999.0,3.8046670622295804,3.8046670622295804,1.0
1580000,3.0137932,0.27141154,0.0,999.0,1.833375170826912,1.833375170826912,1.0
1590000,3.0028484,0.27448195,0.0,999.0,0.7436256110668182,0.7436256110668182,1.0
1600000,3.0137434,0.2785701,0.0,999.0,2.7367336471875507,2.7367336471875507,1.0
1610000,3.0296795,0.28023997,0.0,999.0,1.204778015613556,1.204778015613556,1.0
1620000,3.0413888,0.27939567,0.0,999.0,2.0597504004836082,2.0597504004836082,1.0
1630000,3.057568,0.28161415,0.0,999.0,3.7228752449154854,3.7228752449154854,1.0
1640000,3.0633974,0.27775624,0.0,999.0,1.8054001649220786,1.8054001649220786,1.0
1650000,3.076625,0.27537578,0.0,999.0,3.8216669427023993,3.8216669427023993,1.0
1660000,3.0848017,0.2783282,0.0,999.0,0.6880004480481148,0.6880004480481148,1.0
1670000,3.0715203,0.2873479,0.0,999.0,4.999000310897827,4.999000310897827,1.0
1680000,3.069157,0.28610486,0.0,999.0,3.4436668356259665,3.4436668356259665,1.0
1690000,3.077945,0.30913663,0.0,999.0,4.999000310897827,4.999000310897827,1.0
1700000,3.0896554,0.30816314,0.0,999.0,0.3223755732178688,0.3223755732178688,1.0
1710000,3.0959942,0.30295545,0.0,999.0,3.434875287115574,3.434875287115574,1.0
1720000,3.083569,0.30288485,0.0,999.0,3.552400271097819,3.552400271097819,1.0
1730000,3.0770125,0.31971884,0.0,999.0,2.4164446857240467,2.4164446857240467,1.0
1740000,3.0690434,0.32264623,0.0,999.0,3.478500247001648,3.478500247001648,1.0
1750000,3.0726247,0.31547233,0.0,999.0,-2.379374533891678,-2.379374533891678,1.0
1760000,3.0706208,0.31459218,0.0,999.0,2.420267117023468,2.420267117023468,1.0
1770000,3.0674236,0.30752242,0.0,999.0,0.9974447621239556,0.9974447621239556,1.0
1780000,3.0697012,0.30531186,0.0,999.0,1.8038754016160965,1.8038754016160965,1.0
1790000,3.0697572,0.2911854,0.0,999.0,-1.2338746041059494,-1.2338746041059494,1.0
1800000,3.0763242,0.27948302,0.0,999.0,0.9384669780731201,0.9384669780731201,1.0
1810000,3.0726242,0.26337957,0.0,999.0,-0.5367774566014608,-0.5367774566014608,1.0
1820000,3.0701368,0.24906525,0.0,999.0,0.5365002974867821,0.5365002974867821,1.0
1830000,3.0744412,0.25122973,0.0,999.0,4.999000310897827,4.999000310897827,1.0
1840000,3.057052,0.25851315,0.0,999.0,-0.40553300380706786,-0.40553300380706786,1.0
1850000,3.0629342,0.25200543,0.0,999.0,-2.0472219983736673,-2.0472219983736673,1.0
1860000,3.051702,0.20893459,0.0,999.0,0.5506250485777855,0.5506250485777855,1.0
1870000,3.0622458,0.20423134,0.0,999.0,-0.6834998428821564,-0.6834998428821564,1.0
1880000,3.0627732,0.17795596,0.0,999.0,0.02233360211054484,0.02233360211054484,1.0
1890000,3.0493994,0.18438528,0.0,999.0,0.032778090900845,0.032778090900845,1.0
1900000,3.0445812,0.18327641,0.0,999.0,2.09762541949749,2.09762541949749,1.0
1910000,3.0385358,0.18348886,0.0,999.0,2.368500404059887,2.368500404059887,1.0
1920000,3.0377617,0.18020295,0.0,999.0,-0.0652664303779602,-0.0652664303779602,1.0
1930000,3.0271025,0.17039044,0.0,999.0,0.5353336996502347,0.5353336996502347,1.0
1940000,3.0102437,0.17663355,0.0,999.0,1.2865005135536194,1.2865005135536194,1.0
1950000,3.0195513,0.17220615,0.0,999.0,0.8025003373622894,0.8025003373622894,1.0
1960000,3.037513,0.17134911,0.0,999.0,1.2698671142260234,1.2698671142260234,1.0
1970000,3.0356941,0.17160869,0.0,999.0,1.3243337074915569,1.3243337074915569,1.0
1980000,3.0318544,0.17320795,0.0,999.0,2.190250404179096,2.190250404179096,1.0
1990000,3.0276055,0.17660509,0.0,999.0,-2.6750003173947334,-2.6750003173947334,1.0
2000000,3.0451584,0.16338336,0.0,999.0,0.32673371632893883,0.32673371632893883,1.0
2010000,3.0221062,0.15189949,0.0,999.0,1.2071117295159235,1.2071117295159235,1.0
2020000,3.0195508,0.1475846,0.0,999.0,2.1648751944303513,2.1648751944303513,1.0
2030000,3.032365,0.13930951,0.0,999.0,4.999000310897827,4.999000310897827,1.0
2040000,3.0352075,0.14419271,0.0,999.0,-0.8160661578178405,-0.8160661578178405,1.0
2050000,3.0329707,0.15479393,0.0,999.0,0.8110003338919746,0.8110003338919746,1.0
2060000,3.0311978,0.15785655,0.0,999.0,4.999000310897827,4.999000310897827,1.0
2070000,3.0418952,0.16619882,0.0,999.0,-0.03724969923496246,-0.03724969923496246,1.0
2080000,3.049223,0.16694205,0.0,999.0,-1.5085329333941142,-1.5085329333941142,1.0
2090000,3.0543132,0.14051406,0.0,999.0,1.2265559832255046,1.2265559832255046,1.0
2100000,3.0573964,0.14002416,0.0,999.0,-0.4024994969367981,-0.4024994969367981,1.0
2110000,3.051509,0.16758157,0.0,999.0,3.2955003529787064,3.2955003529787064,1.0
2120000,3.0581284,0.16906573,0.0,999.0,0.826333757241567,0.826333757241567,1.0
2130000,3.0407908,0.17530276,0.0,999.0,-0.3999997509850396,-0.3999997509850396,1.0
2140000,3.0309234,0.17827097,0.0,999.0,-2.3766245767474174,-2.3766245767474174,1.0
2150000,3.0296693,0.16853693,0.0,999.0,4.999000310897827,4.999000310897827,1.0
2160000,3.0244975,0.15890157,0.0,999.0,2.6569336970647175,2.6569336970647175,1.0
2170000,3.0253778,0.17507794,0.0,999.0,0.9794447951846652,0.9794447951846652,1.0
2180000,3.0328083,0.18931003,0.0,999.0,0.5420004576444626,0.5420004576444626,1.0
2190000,3.0198185,0.18882465,0.0,999.0,3.5812503919005394,3.5812503919005394,1.0
2200000,3.011691,0.19015859,0.0,999.0,0.6482670744260152,0.6482670744260152,1.0
2210000,3.0016344,0.184371,0.0,999.0,2.2282223569022284,2.2282223569022284,1.0
2220000,3.0120058,0.18149902,0.0,999.0,2.0490004643797874,2.0490004643797874,1.0
2230000,3.0113664,0.18821265,0.0,999.0,2.061875306069851,2.061875306069851,1.0
2240000,3.0164945,0.19448668,0.0,999.0,2.676133640607198,2.676133640607198,1.0
2250000,3.0208044,0.19303234,0.0,999.0,3.8413336873054504,3.8413336873054504,1.0
2260000,3.0087855,0.20397873,0.0,999.0,-2.484624221920967,-2.484624221920967,1.0
2270000,3.0089905,0.20236605,0.0,999.0,-0.02849961817264557,-0.02849961817264557,1.0
2280000,3.0016375,0.17816442,0.0,999.0,2.6384668946266174,2.6384668946266174,1.0
2290000,3.0035083,0.17943996,0.0,999.0,1.680333799786038,1.680333799786038,1.0
2300000,3.0063856,0.2027519,0.0,999.0,3.47825026512146,3.47825026512146,1.0
2310000,3.0093188,0.20400724,0.0,999.0,3.1455004513263702,3.1455004513263702,1.0
2320000,2.9975288,0.21091315,0.0,999.0,-0.5369328816731771,-0.5369328816731771,1.0
2330000,2.984295,0.2112956,0.0,999.0,1.29055607981152,1.29055607981152,1.0
2340000,2.984171,0.20676604,0.0,999.0,1.3471254333853722,1.3471254333853722,1.0
2350000,2.9762487,0.20679198,0.0,999.0,2.2956253811717033,2.2956253811717033,1.0
2360000,2.96906,0.21745965,0.0,999.0,-0.12619965076446532,-0.12619965076446532,1.0
2370000,2.9555054,0.21288066,0.0,999.0,2.384778175089094,2.384778175089094,1.0
2380000,2.9623582,0.21571417,0.0,999.0,-2.314874440431595,-2.314874440431595,1.0
2390000,2.9774096,0.21685869,0.0,999.0,3.2277502939105034,3.2277502939105034,1.0
2400000,2.954005,0.20957269,0.0,999.0,1.813533608118693,1.813533608118693,1.0
2410000,2.9625344,0.20140171,0.0,999.0,-0.4551110400093926,-0.4551110400093926,1.0
2420000,2.968207,0.20688042,0.0,999.0,3.357500270009041,3.357500270009041,1.0
2430000,2.976912,0.21666819,0.0,999.0,3.7220002487301826,3.7220002487301826,1.0
2440000,2.9701903,0.23244154,0.0,999.0,4.999000310897827,4.999000310897827,1.0
2450000,2.9813735,0.25088173,0.0,999.0,4.999000310897827,4.999000310897827,1.0
2460000,2.9730666,0.2597794,0.0,999.0,0.6468753889203072,0.6468753889203072,1.0
2470000,2.9755218,0.27299497,0.0,999.0,1.6232503950595856,1.6232503950595856,1.0
2480000,2.97903,0.27691975,0.0,999.0,4.227600284417471,4.227600284417471,1.0
2490000,2.9780629,0.28876528,0.0,999.0,0.7045562201076083,0.7045562201076083,1.0
2500000,2.9908442,0.2819573,0.0,999.0,0.36350027471780777,0.36350027471780777,1.0
2510000,2.9818106,0.2616856,0.0,999.0,1.5351252406835556,1.5351252406835556,1.0
2520000,2.9756725,0.25562903,0.0,999.0,0.974533478418986,0.974533478418986,1.0
2530000,2.9801974,0.26020855,0.0,999.0,0.9562225076887343,0.9562225076887343,1.0
2540000,2.9811907,0.26183242,0.0,999.0,3.710375316441059,3.710375316441059,1.0
2550000,2.9473188,0.23723923,0.0,999.0,-1.3357496336102486,-1.3357496336102486,1.0
2560000,2.9562194,0.23596942,0.0,999.0,2.5182002743085223,2.5182002743085223,1.0
2570000,2.9717913,0.24322334,0.0,999.0,3.69977828529146,3.69977828529146,1.0
2580000,2.981277,0.25305915,0.0,999.0,2.042500138282776,2.042500138282776,1.0
2590000,2.9881513,0.2515441,0.0,999.0,0.7295006215572357,0.7295006215572357,1.0
2600000,2.9856238,0.25255045,0.0,999.0,1.7024004340171814,1.7024004340171814,1.0
2610000,2.9763126,0.25928456,0.0,999.0,2.4874448908699884,2.4874448908699884,1.0
2620000,2.9672356,0.2665673,0.0,999.0,4.999000310897827,4.999000310897827,1.0
2630000,2.9823997,0.2803921,0.0,999.0,4.999000310897827,4.999000310897827,1.0
2640000,2.9804575,0.29908112,0.0,999.0,4.2316669424374895,4.2316669424374895,1.0
2650000,2.9773717,0.3058323,0.0,999.0,1.2252225677172344,1.2252225677172344,1.0
2660000,2.985178,0.32563424,0.0,999.0,1.2782503962516785,1.2782503962516785,1.0
2670000,2.987249,0.32435516,0.0,999.0,4.999000310897827,4.999000310897827,1.0
2680000,2.9708638,0.31936562,0.0,999.0,0.058133689562479655,0.058133689562479655,1.0
2690000,2.9764552,0.3170227,0.0,999.0,3.388889206780328,3.388889206780328,1.0
2700000,2.9907856,0.2901072,0.0,999.0,0.5185004100203514,0.5185004100203514,1.0
2710000,2.9853666,0.28940567,0.0,999.0,1.5426253750920296,1.5426253750920296,1.0
2720000,2.978544,0.28076386,0.0,999.0,-0.11346608400344849,-0.11346608400344849,1.0
2730000,2.9733107,0.27609375,0.0,999.0,4.999000310897827,4.999000310897827,1.0
2740000,2.9866505,0.2576056,0.0,999.0,-3.4916246607899666,-3.4916246607899666,1.0
2750000,2.9730422,0.26198688,0.0,999.0,0.7886252924799919,0.7886252924799919,1.0
2760000,2.9735274,0.25303465,0.0,999.0,3.236067020893097,3.236067020893097,1.0
2770000,2.968015,0.24806294,0.0,999.0,1.0670005083084106,1.0670005083084106,1.0
2780000,2.9590724,0.2532564,0.0,999.0,3.2367503568530083,3.2367503568530083,1.0
2790000,2.972482,0.25120905,0.0,999.0,1.8453753367066383,1.8453753367066383,1.0
2800000,2.9771733,0.24755172,0.0,999.0,-1.7961997071901956,-1.7961997071901956,1.0
2810000,2.974035,0.25182274,0.0,999.0,2.339555819829305,2.339555819829305,1.0
2820000,2.9684112,0.24631424,0.0,999.0,1.920875109732151,1.920875109732151,1.0
2830000,2.9627306,0.24020535,0.0,999.0,3.165250211954117,3.165250211954117,1.0
2840000,2.9642227,0.24342756,0.0,999.0,1.7976004242897035,1.7976004242897035,1.0
2850000,2.9742112,0.24020168,0.0,999.0,-0.14355502525965372,-0.14355502525965372,1.0
2860000,2.9732983,0.23367265,0.0,999.0,2.0967503413558006,2.0967503413558006,1.0
2870000,2.965606,0.21584508,0.0,999.0,3.1247502863407135,3.1247502863407135,1.0
2880000,2.9662292,0.22668059,0.0,999.0,3.5198670268058776,3.5198670268058776,1.0
2890000,2.9596114,0.24575457,0.0,999.0,-0.13977723651462132,-0.13977723651462132,1.0
2900000,2.956981,0.24430895,0.0,999.0,3.6078753918409348,3.6078753918409348,1.0
2910000,2.9592857,0.2416229,0.0,999.0,3.4456253051757812,3.4456253051757812,1.0
2920000,2.9530792,0.24653275,0.0,999.0,1.6442003806432088,1.6442003806432088,1.0
2930000,2.9493067,0.2596112,0.0,999.0,1.3920002910825942,1.3920002910825942,1.0
2940000,2.9613595,0.26037747,0.0,999.0,4.999000310897827,4.999000310897827,1.0
2950000,2.938845,0.27356794,0.0,999.0,0.5668755024671555,0.5668755024671555,1.0
2960000,2.9427793,0.26594576,0.0,999.0,0.21006691853205364,0.21006691853205364,1.0
2970000,2.9448204,0.2621767,0.0,999.0,3.7283337314923606,3.7283337314923606,1.0
2980000,2.9366105,0.26333112,0.0,999.0,1.8052503615617752,1.8052503615617752,1.0
2990000,2.924317,0.24890052,0.0,999.0,0.5643751248717308,0.5643751248717308,1.0
3000000,2.9150915,0.24756528,0.0,999.0,2.42553368806839,2.42553368806839,1.0
3010000,2.9067364,0.25764793,0.0,999.0,3.5471114118893943,3.5471114118893943,1.0
3020000,2.9075394,0.2589158,0.0,999.0,3.365125335752964,3.365125335752964,1.0
3030000,2.9032145,0.26547846,0.0,999.0,2.085750423371792,2.085750423371792,1.0
3040000,2.9007494,0.2704497,0.0,999.0,3.426200290520986,3.426200290520986,1.0
